year,week,region,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp
2014.0,33,North,546.9,37.2,46.2,46.2,99.4,33.5,1,26.876119402985076,5.832835820895522,22.5
2014.0,33,West,285.79999999999995,38.4,59.6,83.6,58.7,31.6,1,27.714285714285715,10.214285714285714,22.0
2014.0,34,Central,138.0,21.2,38.8,40.2,50.4,33.0,1,28.085714285714282,6.480952380952381,23.7
2014.0,34,East,91.4,27.0,33.0,33.0,60.8,33.1,1,28.333333333333332,9.446428571428571,24.0
2014.0,34,North,299.6,22.2,27.8,28.2,66.2,32.9,1,27.68548387096774,6.158064516129032,23.2
2014.0,34,West,50.4,15.2,19.8,19.8,52.2,32.7,1,28.38214285714286,9.653571428571428,22.6
2014.0,35,Central,228.4,25.4,35.4,50.2,57.6,32.8,1,27.195238095238096,5.642857142857143,21.5
2014.0,35,East,319.6,36.4,41.4,42.4,55.4,32.2,1,27.323809523809523,7.753571428571428,22.0
2014.0,35,North,722.6,28.6,32.8,42.8,81.4,32.9,1,26.625396825396827,5.45079365079365,21.8
2014.0,35,West,248.4,41.4,45.0,47.6,82.1,32.2,1,27.572,8.98,22.2
2014.0,36,Central,184.2,56.8,71.6,74.6,52.9,34.1,1,28.1,6.433333333333333,22.1
2014.0,36,East,173.1,25.2,40.8,51.8,50.0,34.1,1,28.20952380952381,8.760714285714286,22.8
2014.0,36,North,361.1,43.6,48.2,52.0,51.5,34.2,1,27.763492063492063,6.557142857142858,20.8
2014.0,36,West,112.2,35.8,50.2,58.6,67.7,33.2,1,28.295833333333334,9.904,22.8
2014.0,37,Central,119.4,28.6,35.0,40.8,43.6,33.7,1,28.633333333333333,6.985714285714285,23.3
2014.0,37,East,34.0,6.8,9.6,11.2,47.9,33.3,1,28.74761904761905,10.539285714285715,23.8
2014.0,37,North,139.1,15.2,15.4,15.8,46.4,34.5,1,28.173015873015874,7.079365079365079,22.4
2014.0,37,West,88.4,40.0,47.4,51.8,42.1,32.4,1,28.875,10.635714285714286,22.9
2014.0,38,Central,102.4,17.8,20.6,23.6,48.2,33.4,1,28.6,7.7285714285714295,23.5
2014.0,38,East,110.9,29.8,31.4,31.4,65.2,34.1,1,28.904761904761905,11.128571428571428,22.4
2014.0,38,North,224.9,33.2,40.4,40.4,47.2,34.1,1,28.495081967213114,7.325396825396825,22.7
2014.0,38,West,74.0,25.6,27.2,29.0,90.0,32.9,1,28.910714285714285,11.525,23.3
2014.0,39,Central,41.2,4.8,5.8,7.4,48.6,34.7,1,28.64761904761905,7.042857142857143,23.3
2014.0,39,East,126.9,13.2,15.8,17.4,63.4,34.8,1,28.67142857142857,9.903571428571428,22.5
2014.0,39,North,437.3,31.6,44.4,50.2,44.3,34.8,1,28.355737704918035,6.795238095238096,22.8
2014.0,39,West,64.6,11.2,13.0,15.0,53.6,33.1,1,28.95357142857143,10.367857142857144,24.3
2014.0,40,Central,82.0,32.2,38.4,38.6,74.9,34.3,1,28.633333333333333,6.961904761904761,22.7
2014.0,40,East,82.0,24.0,30.8,31.4,42.1,34.8,1,28.738095238095237,9.325000000000001,23.4
2014.0,40,North,200.79999999999998,28.2,41.6,55.0,41.0,34.7,1,28.51967213114754,6.804761904761905,23.0
2014.0,40,West,120.2,48.4,72.4,73.8,69.8,33.1,1,28.957142857142856,10.482142857142858,22.3
2014.0,41,Central,0.6,0.4,0.4,0.4,34.9,34.1,1,29.004761904761907,6.676190476190476,25.1
2014.0,41,East,0.7,0.0,0.0,0.0,40.7,34.3,1,29.14761904761905,9.842857142857143,25.8
2014.0,41,North,5.2,2.8,2.8,2.8,38.5,34.7,1,28.864516129032257,6.614516129032259,23.6
2014.0,41,West,0.4,0.2,0.2,0.2,47.5,33.3,1,29.3,9.821428571428571,25.8
2014.0,42,Central,72.4,33.4,42.4,43.8,38.5,34.1,1,28.580952380952382,5.333333333333333,24.6
2014.0,42,East,131.1,15.6,18.0,24.0,38.9,34.3,1,28.295238095238098,7.182142857142857,24.2
2014.0,42,North,494.9,30.8,43.2,53.8,85.7,35.4,1,27.6984375,5.293939393939394,22.8
2014.0,42,West,97.8,28.0,30.6,30.6,51.5,33.0,1,28.57777777777778,8.181481481481482,22.8
2014.0,43,Central,21.0,2.4,3.4,4.8,38.5,34.4,1,28.566666666666666,5.371428571428571,24.6
2014.0,43,East,44.4,2.8,4.0,5.4,35.3,34.2,1,28.43809523809524,6.814285714285715,24.8
2014.0,43,North,198.0,23.4,30.6,31.2,48.2,35.3,1,28.09264705882353,5.571014492753623,22.3
2014.0,43,West,148.2,50.2,56.2,60.0,42.1,33.3,1,28.685714285714287,8.053571428571429,22.9
2014.0,44,Central,146.79999999999998,36.2,39.8,40.8,45.0,34.5,1,28.804761904761904,5.085714285714285,23.7
2014.0,44,East,216.6,21.0,28.2,28.2,50.0,34.2,1,28.533333333333335,6.6571428571428575,23.7
2014.0,44,North,483.6,43.6,61.6,67.8,57.2,35.2,1,28.11911764705882,5.5128571428571425,22.2
2014.0,44,West,53.6,21.6,25.2,25.2,52.9,33.6,1,29.084615384615386,8.407692307692308,24.1
2014.0,45,Central,306.2,45.4,57.0,57.4,55.1,34.5,1,28.076190476190476,5.704761904761905,23.1
2014.0,45,East,395.6,33.6,35.4,50.0,53.6,35.0,1,27.97142857142857,7.682142857142857,22.8
2014.0,45,North,1005.5,39.0,63.2,67.4,61.2,34.5,1,27.665714285714284,6.37,22.2
2014.0,45,West,170.8,19.6,25.8,27.0,91.8,33.8,1,28.47142857142857,8.438095238095238,23.2
2014.0,46,Central,136.0,15.2,26.6,31.6,83.9,34.5,1,27.390476190476193,5.052380952380952,23.3
2014.0,46,East,298.09999999999997,46.0,67.2,82.0,68.8,33.8,1,27.295238095238098,5.4678571428571425,22.2
2014.0,46,North,991.4,68.2,90.6,92.6,79.9,34.7,1,26.807142857142857,5.364285714285714,22.2
2014.0,46,West,99.2,22.8,25.4,26.2,73.1,32.0,1,27.547619047619047,7.714285714285714,22.6
2014.0,47,Central,108.6,19.6,20.2,21.8,95.4,33.6,1,27.35238095238095,4.704761904761905,24.2
2014.0,47,East,183.8,53.2,61.6,62.6,63.7,33.5,1,27.38095238095238,5.75,23.7
2014.0,47,North,608.9,40.8,61.0,64.4,46.4,34.2,1,26.74857142857143,5.2057142857142855,22.5
2014.0,47,West,217.6,46.4,47.8,48.0,87.1,32.7,1,27.4,6.976190476190476,23.6
2014.0,48,Central,315.0,39.0,62.0,69.8,41.8,33.2,1,27.566666666666666,4.761904761904762,23.8
2014.0,48,East,270.8,35.6,49.2,51.2,60.8,33.6,1,27.657142857142855,6.075,22.6
2014.0,48,North,692.9,36.4,46.8,51.6,71.3,33.9,1,27.166176470588233,5.4471428571428575,22.2
2014.0,48,West,245.6,33.6,46.6,49.6,77.4,32.8,1,27.62857142857143,7.309523809523809,23.3
2014.0,49,Central,272.4,33.0,36.4,36.6,47.5,34.1,1,27.604761904761908,4.966666666666667,23.1
2014.0,49,East,299.1,39.0,40.2,40.4,72.7,34.5,1,27.5,6.785714285714286,22.1
2014.0,49,North,985.2,32.6,53.2,70.6,56.2,34.5,1,27.224999999999998,5.562857142857142,21.9
2014.0,49,West,259.0,19.0,29.6,32.6,69.5,32.5,1,27.8,9.538095238095238,22.8
2014.0,50,Central,253.0,30.6,37.8,57.2,38.5,33.2,1,27.847619047619045,6.2714285714285705,23.4
2014.0,50,East,69.1,16.0,16.6,16.6,67.3,33.2,1,28.19047619047619,10.589285714285714,24.5
2014.0,50,North,318.0,30.4,31.4,41.4,48.2,33.8,1,27.518571428571427,7.745714285714286,23.0
2014.0,50,West,317.6,28.2,36.8,43.8,61.6,33.5,1,27.875,10.20952380952381,22.6
2014.0,51,Central,478.6,51.4,68.4,82.8,57.2,34.1,1,26.94285714285714,5.6,22.8
2014.0,51,East,331.6,33.8,42.2,44.8,99.0,33.3,1,27.033333333333335,8.453571428571427,23.0
2014.0,51,North,1055.0,46.0,60.4,73.6,48.2,34.1,1,26.534285714285716,6.73,23.0
2014.0,51,West,385.8,39.2,56.0,69.6,67.0,33.7,1,27.00357142857143,10.038095238095238,23.2
2014.0,52,Central,407.40000000000003,31.8,43.8,59.2,61.9,31.9,1,26.395238095238092,5.395238095238095,23.0
2014.0,52,East,405.6,25.2,29.2,34.4,79.9,31.4,1,26.495238095238093,6.928571428571429,23.7
2014.0,52,North,871.1,30.6,35.2,56.2,43.9,32.9,1,26.204285714285714,6.244285714285715,21.9
2014.0,52,West,358.0,32.6,49.6,54.8,49.0,31.3,1,26.432142857142857,10.242857142857142,23.6
2015.0,1,Central,2.0,0.6,0.6,0.8,41.4,33.3,1,27.083333333333332,8.233333333333333,24.3
2015.0,1,East,4.3,0.6,0.6,0.6,45.7,32.5,1,27.041666666666668,12.0625,24.5
2015.0,1,North,4.8,1.2,1.2,1.2,44.3,32.4,1,26.767500000000002,9.772499999999999,22.5
2015.0,1,West,2.8,0.8,0.8,1.0,45.4,33.0,1,27.2125,13.4,24.3
2015.0,2,Central,278.0,30.8,42.0,46.8,69.5,34.5,1,26.576190476190476,6.623809523809523,23.3
2015.0,2,East,226.5,26.6,28.2,33.6,40.7,33.8,1,26.509523809523813,9.067857142857143,23.3
2015.0,2,North,669.0,26.6,27.8,29.4,46.4,34.2,1,26.307142857142857,7.534285714285714,22.4
2015.0,2,West,148.0,19.2,21.6,22.0,45.0,32.7,1,26.807142857142857,11.480952380952381,22.8
2015.0,3,Central,7.0,3.6,3.6,3.6,43.2,33.1,1,27.404761904761905,9.8,23.7
2015.0,3,East,0.2,0.2,0.2,0.2,48.2,32.7,1,27.25238095238095,15.421428571428573,23.9
2015.0,3,North,0.4,0.2,0.2,0.2,48.2,33.2,1,27.145714285714288,11.768571428571429,22.0
2015.0,3,West,1.0,0.8,0.8,0.8,46.8,33.0,1,27.67142857142857,15.738095238095237,24.5
2015.0,4,Central,21.6,10.2,11.0,11.2,40.0,31.5,1,26.79047619047619,9.214285714285714,23.9
2015.0,4,East,44.7,12.4,13.2,15.6,49.0,31.5,1,26.866666666666667,14.674999999999999,24.1
2015.0,4,North,274.0,39.2,54.2,55.2,48.2,32.9,1,26.57,11.44,21.9
2015.0,4,West,69.2,19.0,22.4,22.4,47.5,32.3,1,27.110714285714288,15.47142857142857,24.0
2015.0,5,Central,5.0,2.6,2.6,2.6,75.6,33.2,1,27.095238095238095,8.59047619047619,23.8
2015.0,5,East,2.4,2.4,2.4,2.4,50.0,33.0,1,27.02857142857143,14.225,23.6
2015.0,5,North,6.1,2.6,2.8,2.8,48.6,33.4,1,26.84722222222222,10.484,21.9
2015.0,5,West,5.800000000000001,3.6,3.6,3.6,54.0,32.3,1,27.325,13.413636363636364,24.0
2015.0,6,Central,44.0,7.6,8.8,8.8,47.2,31.1,1,26.37142857142857,9.147619047619047,23.2
2015.0,6,East,67.1,11.2,14.8,15.8,52.2,31.0,1,26.38095238095238,15.082142857142857,23.4
2015.0,6,North,229.9,15.0,19.4,20.2,50.4,32.9,1,26.015584415584417,11.019480519480519,22.2
2015.0,6,West,64.2,10.4,13.8,24.2,64.4,31.7,1,26.535714285714285,12.482142857142858,23.7
2015.0,7,Central,1.6,1.6,1.6,1.6,44.6,32.4,1,26.833333333333332,9.700000000000001,23.9
2015.0,7,East,0.0,0.0,0.0,0.0,51.8,33.0,0,26.76153846153846,15.68421052631579,23.3
2015.0,7,North,0.2,0.2,0.2,0.2,53.6,34.4,1,26.688372093023254,12.432075471698113,21.7
2015.0,7,West,0.0,0.0,0.0,0.0,52.9,32.5,0,27.183333333333334,13.90625,24.2
2015.0,8,Central,86.2,17.2,24.2,29.2,40.0,33.2,1,27.395238095238092,9.09047619047619,22.3
2015.0,8,East,72.69999999999999,17.4,33.0,37.2,47.5,33.3,1,27.261904761904763,13.528571428571428,22.8
2015.0,8,North,180.5,20.6,31.8,37.0,47.5,34.6,1,27.211688311688313,10.872727272727273,22.2
2015.0,8,West,211.0,27.2,39.2,68.4,57.2,33.5,1,27.464285714285715,12.760714285714286,22.5
2015.0,9,Central,46.2,27.6,30.8,32.0,41.8,34.9,1,27.795238095238098,8.833333333333334,20.4
2015.0,9,East,5.5,4.8,5.0,5.4,49.3,34.5,1,27.742857142857144,12.785714285714286,21.8
2015.0,9,North,232.6,35.6,40.2,42.6,46.1,35.7,1,27.61973684210526,10.051948051948052,20.0
2015.0,9,West,47.4,17.4,19.4,19.4,47.9,35.2,1,27.935714285714287,12.296428571428573,20.2
2015.0,10,Central,29.8,9.8,19.4,27.6,38.5,35.2,1,27.976190476190474,7.0476190476190474,23.0
2015.0,10,East,94.5,29.6,49.2,57.8,40.7,34.4,1,28.004761904761907,10.62857142857143,23.4
2015.0,10,North,195.2,37.4,44.8,45.6,42.5,35.4,1,27.846753246753245,8.27142857142857,22.5
2015.0,10,West,137.8,31.2,57.8,64.2,44.3,34.0,1,27.978571428571428,9.814285714285715,22.5
2015.0,11,Central,104.6,16.6,32.0,50.6,40.7,33.8,1,27.466666666666665,7.519047619047619,22.9
2015.0,11,East,112.3,23.6,25.2,29.8,51.1,33.7,1,27.62857142857143,12.025,23.7
2015.0,11,North,437.6,29.6,39.6,46.2,77.0,34.3,1,27.114666666666665,8.888311688311688,22.5
2015.0,11,West,316.2,39.0,64.6,70.8,59.0,34.1,1,27.36785714285714,10.432142857142859,22.6
2015.0,12,Central,158.8,40.0,53.8,55.0,41.0,33.8,1,28.109523809523807,6.857142857142857,21.9
2015.0,12,East,196.3,33.4,46.8,48.6,51.8,34.1,1,28.066666666666666,8.964285714285714,22.0
2015.0,12,North,781.5,48.6,61.2,67.4,63.7,35.3,1,27.937662337662335,7.105194805194805,21.7
2015.0,12,West,10.4,3.2,5.0,5.4,55.4,32.9,1,28.410714285714285,10.053571428571429,24.4
2015.0,13,Central,142.0,18.2,29.8,42.4,57.2,32.9,1,28.32857142857143,8.49047619047619,22.5
2015.0,13,East,88.3,16.4,17.4,25.0,49.3,34.1,1,28.419047619047618,11.950000000000001,24.5
2015.0,13,North,240.6,20.8,21.8,27.6,64.8,35.0,1,28.112162162162164,9.745454545454546,22.8
2015.0,13,West,149.4,21.8,36.6,45.8,61.6,34.8,1,28.557142857142857,11.453571428571427,23.8
2015.0,14,Central,152.6,58.0,74.6,76.8,52.2,33.9,1,28.109523809523807,5.704761904761905,22.3
2015.0,14,East,134.6,21.6,22.0,22.0,73.1,34.5,1,27.97142857142857,7.471428571428571,24.2
2015.0,14,North,989.0,45.4,55.0,60.0,80.3,34.6,1,27.39220779220779,5.768831168831169,22.3
2015.0,14,West,141.4,26.2,30.8,31.6,65.9,33.5,1,28.085714285714285,8.828571428571427,23.1
2015.0,15,Central,49.4,11.8,12.8,13.2,37.4,33.8,1,28.885714285714286,6.742857142857143,25.0
2015.0,15,East,53.9,14.8,18.4,22.0,40.7,34.9,1,28.876190476190477,9.575000000000001,25.6
2015.0,15,North,392.5,33.4,43.0,60.5,56.5,35.2,1,28.331578947368417,7.605194805194805,22.8
2015.0,15,West,40.0,28.6,30.4,30.4,56.5,34.2,1,28.87142857142857,9.842857142857143,23.9
2015.0,16,Central,81.6,31.6,40.6,42.4,38.5,33.8,1,29.176190476190477,7.133333333333334,23.6
2015.0,16,East,45.8,25.8,32.4,33.6,54.0,35.0,1,29.152380952380955,9.85,23.4
2015.0,16,North,178.0,21.0,25.4,25.4,40.7,35.2,1,28.802597402597407,7.849350649350649,22.5
2015.0,16,West,142.0,22.0,35.0,48.4,47.5,34.1,1,29.182142857142857,10.532142857142857,22.8
2015.0,17,Central,268.0,45.8,58.8,74.0,42.5,34.3,1,28.066666666666666,5.0476190476190474,23.0
2015.0,17,East,165.6,22.4,29.2,39.0,42.5,34.8,1,28.509523809523813,7.392857142857143,24.3
2015.0,17,North,606.5,27.4,45.0,47.4,55.1,36.4,1,27.511688311688314,6.08961038961039,22.3
2015.0,17,West,324.0,27.2,27.2,27.2,76.7,33.1,1,28.25357142857143,8.285714285714286,22.9
2015.0,18,Central,332.2,25.0,36.6,54.6,88.9,33.0,1,27.728571428571428,4.728571428571429,22.7
2015.0,18,East,310.3,30.2,36.8,45.4,57.2,34.2,1,27.88095238095238,6.425,24.0
2015.0,18,North,1406.2,38.2,58.6,80.8,63.4,35.2,1,27.395890410958906,5.422972972972973,22.4
2015.0,18,West,272.9,23.2,34.2,40.2,60.8,33.1,1,28.099999999999998,8.446428571428571,22.8
2015.0,19,Central,80.6,24.0,28.6,28.6,45.0,33.7,1,28.990476190476187,5.819047619047619,24.0
2015.0,19,East,19.0,4.4,4.8,5.0,38.9,34.0,1,28.904761904761905,9.121428571428572,24.4
2015.0,19,North,295.4,32.2,37.6,37.8,48.6,35.2,1,28.465714285714284,6.3742857142857146,22.6
2015.0,19,West,54.5,15.6,21.0,26.4,68.0,33.6,1,29.060714285714287,9.37857142857143,23.9
2015.0,20,Central,63.400000000000006,29.6,40.8,44.8,64.4,34.2,1,29.038095238095234,6.128571428571428,23.8
2015.0,20,East,226.3,45.0,61.8,65.0,47.2,34.9,1,29.104761904761908,8.464285714285714,23.3
2015.0,20,North,486.4,31.6,36.6,43.0,53.6,34.7,1,28.40142857142857,6.271428571428571,23.5
2015.0,20,West,39.3,14.6,18.6,18.8,43.2,34.4,1,29.192857142857143,9.385714285714286,24.5
2015.0,21,Central,86.0,20.2,26.4,27.8,76.0,34.2,1,28.704761904761902,5.485714285714286,24.2
2015.0,21,East,173.4,39.6,47.8,48.4,42.8,34.1,1,28.87142857142857,8.635714285714286,24.5
2015.0,21,North,630.3,44.8,47.8,56.6,48.2,34.9,1,28.153623188405795,6.2785714285714285,23.5
2015.0,21,West,117.3,23.5,32.0,36.0,50.4,33.5,1,29.02857142857143,9.203571428571427,23.9
2015.0,22,Central,50.2,20.0,20.2,20.2,41.8,34.8,1,29.257142857142856,6.404761904761905,25.2
2015.0,22,East,32.599999999999994,19.4,22.0,23.4,51.5,34.6,1,29.404761904761905,10.060714285714285,24.5
2015.0,22,North,146.79999999999998,30.6,37.2,37.2,38.9,34.7,1,28.784285714285716,6.977142857142857,23.6
2015.0,22,West,9.100000000000001,2.2,2.5,2.5,36.7,34.2,1,29.567857142857143,10.203571428571427,26.4
2015.0,23,Central,36.0,8.0,8.0,8.0,36.4,34.2,1,29.080952380952382,5.6000000000000005,25.1
2015.0,23,East,82.89999999999999,17.2,18.6,19.4,42.5,35.0,1,29.20952380952381,7.746428571428572,24.9
2015.0,23,North,407.5,22.4,31.4,32.8,98.6,35.8,1,28.367105263157896,5.9467532467532465,23.3
2015.0,23,West,57.1,21.2,22.6,23.4,52.2,34.3,1,29.2,9.342857142857143,24.5
2015.0,24,Central,130.2,24.0,29.2,31.4,37.8,34.0,1,27.890476190476193,5.276190476190476,23.7
2015.0,24,East,66.5,10.4,10.6,10.6,82.8,33.8,1,28.257142857142856,8.378571428571428,24.2
2015.0,24,North,479.2,45.0,62.2,62.8,71.3,35.2,1,27.54078947368421,6.627272727272727,23.5
2015.0,24,West,262.0,32.2,39.2,41.8,54.7,32.7,1,28.27857142857143,10.225,23.9
2015.0,25,Central,4.2,1.4,1.6,1.6,46.1,33.9,1,28.842857142857145,6.580952380952381,23.5
2015.0,25,East,14.2,6.8,6.8,7.0,43.9,33.5,1,29.133333333333333,11.096428571428572,24.4
2015.0,25,North,237.3,39.4,51.8,56.4,48.2,34.3,1,28.435526315789474,7.403896103896104,22.1
2015.0,25,West,21.2,11.2,11.8,11.8,52.6,32.9,1,29.07857142857143,10.871428571428572,23.2
2015.0,26,Central,0.0,0.0,0.0,0.0,39.6,34.4,0,29.652380952380955,8.123809523809523,27.3
2015.0,26,East,13.600000000000001,12.8,12.8,12.8,45.7,33.5,1,29.95714285714286,13.932142857142859,25.2
2015.0,26,North,10.5,3.2,3.2,3.2,38.9,35.5,1,29.676623376623375,9.088311688311688,24.4
2015.0,26,West,1.4,1.0,1.0,1.0,49.3,33.2,1,29.914285714285715,12.421428571428573,27.9
2015.0,27,Central,71.2,17.6,18.8,23.4,47.2,34.7,1,28.98095238095238,6.871428571428572,22.3
2015.0,27,East,137.3,25.0,31.2,35.6,59.4,34.0,1,29.219047619047622,11.396428571428572,22.1
2015.0,27,North,255.3,23.0,32.8,35.4,66.6,35.7,1,28.74,7.731578947368422,22.0
2015.0,27,West,80.8,11.8,15.2,16.4,79.9,33.5,1,29.25357142857143,10.857142857142858,22.8
2015.0,28,Central,87.6,18.0,27.8,27.8,45.0,33.3,1,29.076190476190476,6.947619047619048,23.5
2015.0,28,East,71.2,17.4,19.8,20.0,51.8,33.2,1,29.357142857142858,12.0,23.6
2015.0,28,North,109.4,9.0,9.0,9.0,70.2,34.6,1,28.98311688311688,8.058441558441558,23.8
2015.0,28,West,99.0,21.8,23.0,23.0,56.2,32.5,1,29.442857142857143,11.267857142857142,23.9
2015.0,29,Central,36.4,10.0,10.0,14.4,52.6,33.9,1,29.176190476190477,8.166666666666666,24.7
2015.0,29,East,119.60000000000001,41.6,45.0,45.6,61.9,33.7,1,29.419047619047618,12.992857142857144,24.0
2015.0,29,North,487.59999999999997,32.4,45.6,47.0,55.1,34.7,1,28.943421052631578,8.78961038961039,22.0
2015.0,29,West,48.8,20.8,22.6,23.0,72.7,32.9,1,29.349999999999998,13.0,24.8
2015.0,30,Central,13.0,11.6,12.6,12.8,60.1,33.7,1,28.966666666666665,8.486666666666666,22.9
2015.0,30,East,21.3,4.4,4.8,5.6,61.2,34.3,1,29.376190476190477,11.525,24.3
2015.0,30,North,82.8,17.2,17.4,17.4,55.1,35.2,1,29.01688311688312,8.00909090909091,23.0
2015.0,30,West,6.2,4.0,4.2,4.4,63.4,33.8,1,29.485714285714288,11.385714285714286,25.2
2015.0,31,Central,28.6,4.6,4.6,4.6,47.9,33.5,1,28.165,7.1450000000000005,24.1
2015.0,31,East,12.3,2.6,2.6,2.6,53.3,34.4,1,28.604761904761908,11.157142857142857,22.0
2015.0,31,North,247.9,28.4,36.0,38.8,50.0,34.0,1,28.024,7.789610389610389,22.7
2015.0,31,West,75.0,12.2,15.4,16.4,63.0,33.0,1,28.5,10.817857142857141,23.6
2015.0,32,Central,413.8,40.0,43.6,48.2,51.8,32.7,1,27.314285714285717,6.485714285714285,22.0
2015.0,32,East,460.3,36.0,41.4,43.2,47.5,31.7,1,27.66190476190476,9.200000000000001,22.2
2015.0,32,North,927.9,34.4,43.8,45.0,70.9,33.1,1,26.967532467532468,6.536363636363636,21.6
2015.0,32,West,464.0,32.8,41.6,51.0,75.6,32.1,1,27.67142857142857,10.192857142857141,22.6
2015.0,33,Central,45.6,8.2,8.2,8.2,43.9,33.9,1,28.280952380952378,7.680952380952381,23.9
2015.0,33,East,136.1,29.4,47.8,57.6,49.0,34.0,1,28.657142857142855,10.792857142857143,23.7
2015.0,33,North,275.5,36.0,56.4,67.2,53.6,34.8,1,28.231168831168834,7.7623376623376625,22.9
2015.0,33,West,93.0,31.0,31.6,31.6,68.0,33.1,1,28.52857142857143,10.700000000000001,24.4
2015.0,34,Central,36.8,15.8,15.8,15.8,50.8,33.6,1,28.74761904761905,7.7714285714285705,23.5
2015.0,34,East,9.5,4.8,5.0,5.0,45.4,33.1,1,29.071428571428573,11.978571428571428,25.6
2015.0,34,North,107.4,19.0,20.8,21.0,46.1,34.5,1,28.690909090909088,8.085714285714285,22.8
2015.0,34,West,43.599999999999994,11.6,16.4,17.4,54.4,32.4,1,28.95357142857143,11.417857142857143,25.0
2015.0,35,Central,27.4,20.8,22.2,22.2,41.4,34.2,1,28.842857142857145,8.666666666666666,24.0
2015.0,35,East,47.4,19.0,22.2,22.2,56.9,34.0,1,29.104761904761908,12.114285714285714,24.4
2015.0,35,North,113.3,27.6,39.6,42.2,48.2,34.4,1,28.633766233766234,8.337662337662337,23.4
2015.0,35,West,48.6,27.2,28.0,28.4,57.2,33.2,1,29.042307692307695,11.430769230769231,23.8
2015.0,36,Central,17.2,6.0,6.0,6.0,38.2,34.1,1,28.95714285714286,8.576190476190476,25.7
2015.0,36,East,1.7999999999999998,1.4,1.4,1.4,42.1,33.4,1,29.314285714285717,12.789285714285715,26.9
2015.0,36,North,62.6,13.8,13.8,13.8,51.1,34.7,1,28.970270270270273,8.458441558441558,23.8
2015.0,36,West,76.80000000000001,59.4,62.6,64.0,47.5,33.1,1,29.2625,10.941666666666668,22.7
2015.0,37,Central,0.0,0.0,0.0,0.0,68.0,33.8,0,28.45714285714286,7.366666666666666,24.5
2015.0,37,East,24.2,13.2,16.8,17.4,52.6,33.9,1,28.714285714285715,10.853571428571428,23.6
2015.0,37,North,367.6,42.2,58.8,67.4,52.6,34.1,1,28.075324675324676,7.441558441558442,0.0
2015.0,37,West,41.6,12.8,17.6,19.8,92.9,32.4,1,28.592857142857145,11.171428571428573,23.3
2015.0,38,Central,126.4,25.4,27.4,30.4,40.3,34.0,1,28.366666666666667,7.509523809523809,23.8
2015.0,38,East,177.1,27.6,28.0,28.8,55.4,34.2,1,28.595238095238095,9.924999999999999,23.1
2015.0,38,North,279.2,22.0,22.8,22.8,45.0,34.8,1,28.066233766233765,7.107792207792207,23.1
2015.0,38,West,253.6,39.0,66.2,91.8,67.3,33.3,1,28.564285714285713,10.082142857142857,23.8
2015.0,39,Central,2.4,1.4,1.4,1.4,46.1,33.2,1,28.833333333333332,6.328571428571429,26.3
2015.0,39,East,23.1,11.6,11.8,11.8,46.1,33.1,1,29.080952380952382,9.414285714285715,25.1
2015.0,39,North,238.1,29.0,49.2,71.6,40.0,33.9,1,28.38701298701299,6.723376623376624,23.1
2015.0,39,West,62.6,25.8,27.8,28.0,56.2,32.4,1,28.832142857142856,10.510714285714286,23.1
2015.0,40,Central,150.0,32.6,46.8,61.8,50.8,33.1,1,28.299999999999997,6.219047619047619,23.2
2015.0,40,East,112.5,19.2,19.6,19.6,54.0,33.8,1,28.538095238095234,8.775,23.2
2015.0,40,North,652.1,37.0,58.2,75.4,73.8,33.5,1,27.863636363636363,6.405194805194805,22.5
2015.0,40,West,243.20000000000002,55.8,78.8,83.0,65.2,32.3,1,28.446428571428573,9.960714285714285,23.2
2015.0,41,Central,81.0,24.0,29.0,30.2,38.5,34.2,1,28.761904761904763,6.395238095238096,23.6
2015.0,41,East,75.5,17.4,17.4,17.4,55.1,34.9,1,28.70952380952381,7.439285714285714,23.4
2015.0,41,North,295.2,31.2,33.4,33.4,59.0,34.5,1,28.11948051948052,5.925974025974027,22.9
2015.0,41,West,75.4,13.6,23.0,24.4,37.4,32.5,1,28.760714285714283,8.635714285714286,24.5
2015.0,42,Central,0.0,0.0,0.0,0.0,38.2,34.2,0,29.299999999999997,7.509523809523809,26.9
2015.0,42,East,8.4,5.4,7.8,7.8,34.9,34.8,1,29.314285714285717,8.678571428571429,23.9
2015.0,42,North,42.8,14.8,15.4,15.6,51.8,35.0,1,28.90909090909091,6.323376623376623,23.2
2015.0,42,West,1.2,0.6,0.6,0.6,36.0,33.1,1,29.410714285714285,9.510714285714286,27.0
2015.0,43,Central,5.6,3.6,3.8,3.8,37.1,34.0,1,29.228571428571428,7.6571428571428575,26.7
2015.0,43,East,13.5,5.8,5.8,5.8,43.6,34.1,1,29.385714285714286,9.775,26.1
2015.0,43,North,137.3,13.8,15.4,15.4,51.8,35.1,1,28.903896103896102,7.2623376623376625,22.7
2015.0,43,West,23.2,10.6,11.2,12.0,46.4,32.9,1,29.442857142857143,10.232142857142858,26.6
2015.0,44,Central,92.60000000000001,12.0,16.8,20.0,67.3,33.8,1,28.242857142857144,6.185714285714286,21.8
2015.0,44,East,94.8,10.6,14.0,17.6,59.4,34.2,1,28.185714285714283,7.471428571428571,21.9
