year,week,region_n,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp
2013,1,CENTRAL REGION,0.9111111111111112,,,,53.3,30.6,1,26.425,9.222222222222221,24.1
2013,1,EAST REGION,4.3999999999999995,,,,39.2,30.4,1,26.35,12.033333333333333,24.8
2013,1,NORTH REGION,1.3499999999999999,,,,38.2,30.1,1,26.133333333333336,9.549999999999999,24.0
2013,1,NORTH-EAST REGION,1.2166666666666666,,,,40.7,29.5,1,26.3,12.22,24.3
2013,1,WEST REGION,4.466666666666667,,,,38.9,31.5,1,26.125,8.009090909090908,23.6
2013,21,CENTRAL REGION,5.5600000000000005,,,,49.7,33.6,1,28.405,5.49,23.1
2013,21,EAST REGION,4.316666666666667,,,,45.7,34.2,1,28.3,5.958333333333333,23.9
2013,21,NORTH REGION,8.783333333333333,,,,38.5,34.5,1,27.40833333333333,4.683333333333333,23.7
2013,21,NORTH-EAST REGION,6.03125,,,,38.9,34.9,1,28.00625,4.68125,22.7
2013,21,WEST REGION,4.107142857142857,,,,53.3,34.3,1,28.340740740740742,6.707142857142857,23.5
2013,22,CENTRAL REGION,1.8342857142857143,,,,88.9,34.0,1,28.26,5.797142857142857,23.3
2013,22,EAST REGION,5.980952380952381,,,,63.0,33.8,1,27.74285714285714,6.909523809523809,22.6
2013,22,NORTH REGION,11.676190476190476,,,,56.5,35.4,1,27.688235294117646,5.619047619047619,22.9
2013,22,NORTH-EAST REGION,8.514285714285714,,,,64.8,35.5,1,27.95357142857143,4.964285714285714,22.2
2013,22,WEST REGION,1.606122448979592,,,,72.7,34.7,1,28.446666666666665,7.03469387755102,22.9
2013,23,CENTRAL REGION,9.4,,,,63.4,34.8,1,28.262857142857143,5.954285714285715,22.4
2013,23,EAST REGION,14.885714285714286,,,,46.1,35.4,1,27.849999999999998,7.628571428571428,22.9
2013,23,NORTH REGION,10.847619047619048,,,,53.6,34.9,1,27.614285714285714,5.457142857142857,23.2
2013,23,NORTH-EAST REGION,17.382142857142856,,,,55.4,34.7,1,27.85925925925926,5.425,23.2
2013,23,WEST REGION,8.104081632653061,,,,59.8,35.4,1,28.56279069767442,7.108163265306123,23.2
2013,24,CENTRAL REGION,1.6342857142857143,,,,91.8,33.6,1,29.854285714285716,7.408571428571429,23.6
2013,24,EAST REGION,2.1761904761904765,,,,87.1,34.8,1,29.707142857142856,10.285714285714286,24.9
2013,24,NORTH REGION,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5
2013,24,NORTH-EAST REGION,1.0964285714285713,,,,40.7,35.4,1,29.985714285714288,6.514285714285714,24.2
2013,24,WEST REGION,0.8224489795918368,,,,67.3,34.7,1,29.971111111111114,9.144897959183673,23.8
2013,25,CENTRAL REGION,0.0,,,,53.6,34.8,0,30.325714285714287,7.1971428571428575,25.6
2013,25,EAST REGION,0.009523809523809525,,,,43.6,35.3,1,29.985714285714288,8.776190476190477,25.9
2013,25,NORTH REGION,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8
2013,25,NORTH-EAST REGION,0.0,,,,43.9,35.9,0,30.146428571428572,6.07037037037037,24.4
2013,25,WEST REGION,0.0,,,,56.9,35.0,0,30.077083333333334,8.593877551020409,23.6
2013,26,CENTRAL REGION,3.9199999999999995,,,,63.4,34.7,1,29.017142857142858,6.105714285714285,21.3
2013,26,EAST REGION,3.461904761904762,,,,50.8,34.9,1,28.82857142857143,7.6952380952380945,23.0
2013,26,NORTH REGION,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4
2013,26,NORTH-EAST REGION,3.3464285714285715,,,,42.5,35.4,1,28.821428571428573,5.142857142857143,23.4
2013,26,WEST REGION,6.083673469387755,,,,72.7,35.6,1,28.745833333333334,6.793877551020408,20.0
2013,27,CENTRAL REGION,2.9257142857142853,,,,60.1,33.6,1,28.279999999999998,6.937142857142858,23.1
2013,27,EAST REGION,1.3761904761904762,,,,41.0,32.7,1,28.25,9.785714285714286,24.2
2013,27,NORTH REGION,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2
2013,27,NORTH-EAST REGION,0.925,,,,38.9,34.1,1,28.228571428571428,6.310714285714285,23.7
2013,27,WEST REGION,2.2918367346938777,,,,56.9,33.6,1,28.28723404255319,8.136734693877552,22.9
2013,28,CENTRAL REGION,11.851428571428572,,,,57.2,33.2,1,27.694285714285712,6.465714285714286,22.3
2013,28,EAST REGION,7.580952380952381,,,,54.7,32.6,1,27.642857142857142,8.685714285714287,22.6
2013,28,NORTH REGION,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1
2013,28,NORTH-EAST REGION,10.446428571428571,,,,44.3,34.1,1,27.599999999999998,5.571428571428571,22.8
2013,28,WEST REGION,5.444897959183674,,,,71.3,33.4,1,27.804081632653062,8.17142857142857,23.2
2013,29,CENTRAL REGION,1.3542857142857143,,,,41.0,33.2,1,27.925714285714285,6.56,23.2
2013,29,EAST REGION,4.404761904761905,,,,44.6,34.6,1,27.792857142857144,9.571428571428571,23.7
2013,29,NORTH REGION,1.1952380952380952,,,,35.3,34.1,1,27.342857142857145,5.70952380952381,23.1
2013,29,NORTH-EAST REGION,4.307142857142857,,,,63.7,34.6,1,27.760714285714283,5.667857142857143,22.5
2013,29,WEST REGION,0.636734693877551,,,,46.8,34.2,1,27.993877551020407,8.028571428571428,23.3
2013,30,CENTRAL REGION,2.3542857142857145,,,,54.4,34.4,1,28.385714285714286,6.911428571428572,23.1
2013,30,EAST REGION,4.738095238095238,,,,42.5,33.8,1,28.05,10.128571428571428,22.9
2013,30,NORTH REGION,1.3952380952380952,,,,42.5,33.7,1,27.780952380952378,7.085714285714286,22.5
2013,30,NORTH-EAST REGION,5.689285714285715,,,,38.9,34.8,1,28.150000000000002,6.675,22.7
2013,30,WEST REGION,1.006122448979592,,,,63.0,34.5,1,28.428571428571427,8.70204081632653,22.9
2013,31,CENTRAL REGION,2.6857142857142855,,,,76.0,33.3,1,28.01142857142857,7.2,22.1
2013,31,EAST REGION,5.390476190476191,,,,50.8,32.2,1,27.935714285714287,11.376190476190477,22.0
2013,31,NORTH REGION,6.733333333333333,,,,53.6,33.1,1,27.547619047619047,6.261904761904762,21.9
2013,31,NORTH-EAST REGION,8.764285714285714,,,,51.5,34.2,1,27.974999999999998,6.667857142857143,22.0
2013,31,WEST REGION,2.926530612244898,,,,58.0,33.4,1,28.139583333333334,8.816326530612244,22.0
2013,32,CENTRAL REGION,9.028571428571428,,,,82.1,32.7,1,27.49142857142857,7.362857142857142,21.7
2013,32,EAST REGION,14.376190476190478,,,,52.6,33.0,1,27.428571428571427,10.433333333333334,21.6
2013,32,NORTH REGION,9.566666666666666,,,,55.1,32.5,1,27.17142857142857,6.928571428571429,21.6
2013,32,NORTH-EAST REGION,11.182142857142855,,,,54.0,32.9,1,27.567857142857143,6.689285714285715,22.0
2013,32,WEST REGION,10.726530612244899,,,,80.3,32.8,1,27.577551020408162,8.791836734693877,21.6
2013,33,CENTRAL REGION,5.605714285714285,,,,51.1,32.5,1,27.77714285714286,6.714285714285714,21.2
2013,33,EAST REGION,3.2285714285714286,,,,64.1,32.1,1,27.914285714285715,10.361904761904762,21.7
2013,33,NORTH REGION,2.857142857142857,,,,52.9,33.4,1,27.385,6.223809523809523,22.0
2013,33,NORTH-EAST REGION,2.6999999999999997,,,,52.6,33.7,1,27.789285714285715,6.321428571428571,21.9
2013,33,WEST REGION,5.114285714285714,,,,68.0,33.2,1,27.761224489795918,7.946938775510204,21.8
2013,34,CENTRAL REGION,0.16571428571428573,,,,48.2,33.7,1,28.614285714285714,7.945714285714287,25.0
2013,34,EAST REGION,0.5047619047619047,,,,52.9,33.0,1,28.457142857142856,10.404761904761905,23.9
2013,34,NORTH REGION,2.5619047619047617,,,,53.6,33.2,1,28.114285714285714,7.338095238095238,22.5
2013,34,NORTH-EAST REGION,1.8785714285714286,,,,40.7,34.2,1,28.54642857142857,7.475,23.1
2013,34,WEST REGION,1.6510204081632653,,,,44.6,33.4,1,28.524489795918367,9.136734693877552,23.1
2013,35,CENTRAL REGION,5.04,,,,48.6,34.0,1,28.134285714285717,7.091428571428571,21.6
2013,35,EAST REGION,0.8666666666666666,,,,59.0,33.0,1,28.07857142857143,10.476190476190476,24.5
2013,35,NORTH REGION,4.833333333333333,,,,48.2,33.7,1,27.447619047619046,6.895238095238096,20.0
2013,35,NORTH-EAST REGION,3.789285714285714,,,,44.3,34.3,1,28.067857142857143,6.6571428571428575,20.0
2013,35,WEST REGION,3.061224489795918,,,,49.3,33.2,1,27.920408163265304,8.204081632653061,22.5
2013,36,CENTRAL REGION,25.714285714285715,,,,76.7,32.4,1,26.51142857142857,6.051428571428572,21.9
2013,36,EAST REGION,14.238095238095237,,,,49.3,32.9,1,26.62142857142857,8.22857142857143,21.9
2013,36,NORTH REGION,19.90952380952381,,,,47.9,32.4,1,25.985714285714288,5.6761904761904765,21.3
2013,36,NORTH-EAST REGION,23.853571428571428,,,,52.6,33.4,1,26.335714285714285,5.403571428571429,21.6
2013,36,WEST REGION,13.961224489795919,,,,68.4,32.4,1,26.651020408163266,7.583673469387755,21.8
2013,37,CENTRAL REGION,8.48,,,,57.6,32.7,1,27.391428571428573,7.271428571428571,22.5
2013,37,EAST REGION,6.595238095238095,,,,47.5,32.0,1,27.335714285714285,9.333333333333334,23.2
2013,37,NORTH REGION,7.0,,,,43.6,32.2,1,26.885,6.757142857142857,23.0
2013,37,NORTH-EAST REGION,5.564285714285715,,,,38.9,32.8,1,27.267857142857142,6.25,22.9
2013,37,WEST REGION,11.520408163265307,,,,49.7,33.0,1,27.363265306122447,8.628571428571428,22.3
2013,38,CENTRAL REGION,1.5714285714285714,,,,41.8,34.3,1,28.597142857142856,7.06,24.0
2013,38,EAST REGION,1.8523809523809522,,,,38.9,32.8,1,28.49285714285714,11.41904761904762,22.8
2013,38,NORTH REGION,0.1761904761904762,,,,35.3,33.4,1,28.357142857142858,6.6571428571428575,23.1
2013,38,NORTH-EAST REGION,0.7785714285714286,,,,40.3,34.4,1,28.707142857142856,7.167857142857143,23.6
2013,38,WEST REGION,0.38367346938775504,,,,49.0,33.7,1,28.602040816326532,8.775510204081632,23.5
2013,39,CENTRAL REGION,8.982857142857142,,,,63.7,34.1,1,28.24857142857143,6.565714285714286,21.8
2013,39,EAST REGION,14.880952380952381,,,,52.6,33.3,1,28.107142857142858,9.842857142857142,21.9
2013,39,NORTH REGION,6.714285714285714,,,,65.5,33.9,1,27.742857142857144,6.699999999999999,21.9
2013,39,NORTH-EAST REGION,16.196428571428573,,,,63.0,35.0,1,28.12142857142857,6.310714285714285,22.1
2013,39,WEST REGION,9.816326530612244,,,,74.5,33.6,1,28.13469387755102,7.724489795918367,21.9
2013,40,CENTRAL REGION,5.057142857142857,,,,77.8,33.8,1,27.9,6.885714285714286,21.5
2013,40,EAST REGION,2.9571428571428573,,,,65.5,33.0,1,27.807142857142857,10.338095238095239,22.3
2013,40,NORTH REGION,6.071428571428571,,,,61.2,33.5,1,27.56190476190476,6.885714285714285,22.3
2013,40,NORTH-EAST REGION,2.4107142857142856,,,,57.2,34.1,1,28.071428571428573,6.7250000000000005,22.7
2013,40,WEST REGION,6.3979591836734695,,,,75.6,33.2,1,27.99791666666667,8.257142857142858,21.9
2013,41,CENTRAL REGION,8.84,,,,69.8,33.7,1,28.102857142857143,6.671428571428572,22.4
2013,41,EAST REGION,10.633333333333335,,,,50.0,34.3,1,28.157142857142855,8.952380952380953,22.4
2013,41,NORTH REGION,4.776190476190476,,,,52.6,33.8,1,27.71578947368421,7.061904761904763,22.7
2013,41,NORTH-EAST REGION,10.242857142857144,,,,47.2,34.9,1,28.12857142857143,6.014285714285714,22.1
2013,41,WEST REGION,6.16734693877551,,,,72.4,34.2,1,28.04255319148936,7.646938775510204,22.2
2013,42,CENTRAL REGION,12.531428571428572,,,,55.1,34.1,1,28.14857142857143,6.925714285714286,22.6
2013,42,EAST REGION,25.04285714285714,,,,52.2,34.1,1,27.885714285714283,8.795238095238094,20.9
2013,42,NORTH REGION,2.6952380952380954,,,,35.3,33.8,1,27.69047619047619,7.076190476190476,23.2
2013,42,NORTH-EAST REGION,12.563636363636363,,,,46.4,34.0,1,28.169565217391302,6.432142857142857,22.2
2013,42,WEST REGION,7.793877551020408,,,,61.2,35.0,1,27.93617021276596,8.465306122448979,22.1
2013,43,CENTRAL REGION,5.565714285714286,,,,42.1,33.7,1,27.779999999999998,6.337142857142857,22.8
2013,43,EAST REGION,2.7904761904761903,,,,46.4,34.0,1,27.385714285714283,8.266666666666666,22.4
2013,43,NORTH REGION,4.447619047619048,,,,45.0,33.7,1,26.97142857142857,6.395238095238096,22.6
2013,43,NORTH-EAST REGION,6.123809523809523,,,,55.4,33.3,1,27.666666666666668,6.395238095238096,22.9
2013,43,WEST REGION,6.371428571428571,,,,51.5,33.8,1,27.577551020408162,7.422448979591836,22.0
2013,44,CENTRAL REGION,9.028571428571428,,,,56.5,34.0,1,27.18,4.791428571428571,22.0
2013,44,EAST REGION,9.876190476190477,,,,36.7,33.1,1,27.25,6.395238095238096,22.7
2013,44,NORTH REGION,24.97142857142857,,,,56.2,34.2,1,26.44285714285714,5.261904761904762,22.0
2013,44,NORTH-EAST REGION,17.01904761904762,,,,48.2,33.6,1,27.114285714285714,5.157142857142857,22.1
2013,44,WEST REGION,5.453061224489796,,,,55.4,33.7,1,27.187755102040818,6.122448979591836,22.8
2013,45,CENTRAL REGION,10.914285714285715,,,,60.1,34.3,1,27.502857142857142,5.848571428571428,21.9
2013,45,EAST REGION,11.30952380952381,,,,44.3,33.8,1,27.192857142857143,7.1,23.2
2013,45,NORTH REGION,18.071428571428573,,,,43.2,33.8,1,26.961904761904766,5.976190476190476,22.8
2013,45,NORTH-EAST REGION,19.052380952380954,,,,44.3,34.1,1,27.447619047619046,5.966666666666667,22.1
2013,45,WEST REGION,13.818367346938777,,,,69.1,33.8,1,27.54285714285714,7.155102040816327,22.4
2013,46,CENTRAL REGION,12.571428571428571,,,,82.4,34.0,1,26.86,5.2057142857142855,22.7
2013,46,EAST REGION,9.9,,,,48.2,34.0,1,26.87857142857143,6.838095238095238,23.2
2013,46,NORTH REGION,6.442857142857142,,,,47.9,34.8,1,26.633333333333333,5.757142857142857,22.8
2013,46,NORTH-EAST REGION,14.438095238095238,,,,77.8,34.3,1,26.9,5.809523809523809,22.8
2013,46,WEST REGION,15.075000000000001,,,,85.3,33.5,1,26.814893617021276,6.60625,21.9
2013,47,CENTRAL REGION,7.868571428571428,,,,61.9,33.5,1,27.582857142857144,6.402857142857143,22.0
2013,47,EAST REGION,7.819047619047619,,,,50.0,34.0,1,27.707142857142856,7.538095238095239,22.9
2013,47,NORTH REGION,8.976190476190476,,,,45.0,34.3,1,27.404761904761905,6.523809523809524,21.1
2013,47,NORTH-EAST REGION,8.0,,,,46.4,33.3,1,27.757142857142856,6.809523809523809,22.4
2013,47,WEST REGION,9.931111111111111,,,,66.6,32.8,1,27.41333333333333,7.504081632653061,22.5
2013,48,CENTRAL REGION,16.057142857142857,,,,51.5,33.7,1,27.125714285714285,5.628571428571429,22.5
2013,48,EAST REGION,11.461904761904762,,,,42.5,33.9,1,27.021428571428572,7.180952380952381,23.4
2013,48,NORTH REGION,17.15714285714286,,,,56.2,34.0,1,26.80952380952381,5.119047619047619,22.8
2013,48,NORTH-EAST REGION,14.323809523809524,,,,44.3,34.1,1,27.06190476190476,6.090476190476191,22.3
2013,48,WEST REGION,12.27142857142857,,,,41.4,34.9,1,27.214285714285715,6.066666666666667,23.1
2013,49,CENTRAL REGION,12.571428571428571,,,,73.4,32.6,1,25.86857142857143,6.72,22.9
2013,49,EAST REGION,21.05238095238095,,,,58.7,32.5,1,25.814285714285713,7.052380952380952,22.7
2013,49,NORTH REGION,17.32857142857143,,,,32.8,32.3,1,25.62857142857143,5.609523809523809,21.9
2013,49,NORTH-EAST REGION,19.185714285714283,,,,42.5,32.4,1,25.761904761904763,6.433333333333333,22.4
2013,49,WEST REGION,14.304761904761904,,,,53.3,33.0,1,25.723809523809525,6.964285714285714,22.0
2013,50,CENTRAL REGION,3.6628571428571424,,,,42.8,33.7,1,27.385714285714286,5.957142857142857,22.9
2013,50,EAST REGION,9.280952380952382,,,,40.7,33.3,1,27.142857142857142,8.257142857142858,21.6
2013,50,NORTH REGION,7.157142857142857,,,,36.7,32.9,1,27.052380952380954,6.042857142857143,22.8
2013,50,NORTH-EAST REGION,13.899999999999999,,,,51.8,34.3,1,27.166666666666668,7.395238095238096,22.1
2013,50,WEST REGION,3.5095238095238095,,,,42.5,33.7,1,27.323809523809523,6.178571428571429,23.2
2013,51,CENTRAL REGION,7.691428571428571,,,,65.2,34.7,1,26.97142857142857,7.465714285714286,20.9
2013,51,EAST REGION,11.433333333333334,,,,48.2,35.0,1,26.67142857142857,9.576190476190476,21.2
2013,51,NORTH REGION,12.361904761904762,,,,48.6,34.3,1,26.704761904761902,7.161904761904762,21.4
2013,51,NORTH-EAST REGION,15.476190476190476,,,,42.5,34.3,1,26.890476190476193,8.561904761904762,21.4
2013,51,WEST REGION,8.92142857142857,,,,58.7,34.5,1,26.950000000000003,7.828571428571429,21.2
2013,52,CENTRAL REGION,2.361290322580645,,,,44.3,31.5,1,26.665625,9.328125,23.6
2013,52,EAST REGION,1.2952380952380953,,,,46.4,31.1,1,26.75,13.104761904761904,23.9
2013,52,NORTH REGION,2.7761904761904765,,,,44.3,31.3,1,26.55714285714286,9.428571428571429,23.8
2013,52,NORTH-EAST REGION,4.414285714285715,,,,46.4,30.6,1,26.609523809523807,12.795238095238094,23.2
2013,52,WEST REGION,2.0761904761904764,,,,50.8,32.5,1,26.652380952380955,8.966666666666667,23.5
2014,1,CENTRAL REGION,3.79,17.0,23.6,23.8,50.8,32.0,1,26.330000000000002,8.272499999999999,23.4
2014,1,EAST REGION,2.0625,8.6,10.8,15.4,44.3,32.3,1,26.3875,11.033333333333333,23.3
2014,1,NORTH REGION,2.475,17.2,17.6,19.8,50.0,32.4,1,26.095652173913045,9.225,23.0
2014,1,NORTH-EAST REGION,1.6666666666666667,8.6,8.8,8.8,46.4,31.6,1,26.26666666666667,9.866666666666665,23.3
2014,1,WEST REGION,3.7895833333333333,30.6,42.2,52.0,72.4,32.4,1,26.227083333333336,9.042222222222222,22.6
2014,2,CENTRAL REGION,5.8914285714285715,23.0,24.0,24.8,45.0,34.0,1,26.651428571428575,6.988571428571428,23.1
2014,2,EAST REGION,6.742857142857143,18.2,18.2,18.2,50.0,33.0,1,26.464285714285715,8.823809523809524,23.7
2014,2,NORTH REGION,13.128571428571428,21.8,26.2,30.6,39.2,32.7,1,26.366666666666667,7.514285714285715,22.5
2014,2,NORTH-EAST REGION,6.39047619047619,8.4,9.4,13.8,50.0,32.3,1,26.576190476190476,8.285714285714286,23.3
2014,2,WEST REGION,9.323809523809524,18.8,25.8,29.2,66.2,33.0,1,26.495238095238093,7.402380952380952,22.4
2014,3,CENTRAL REGION,0.02857142857142857,1.0,1.0,1.0,50.4,31.0,1,26.28857142857143,10.874285714285715,23.2
2014,3,EAST REGION,0.009523809523809525,0.0,0.0,0.0,51.5,30.6,1,26.264285714285712,15.58095238095238,23.5
2014,3,NORTH REGION,0.009523809523809525,0.2,0.2,0.2,44.3,30.8,1,26.142857142857142,12.061904761904762,21.1
2014,3,NORTH-EAST REGION,0.05714285714285715,0.2,0.4,0.4,48.2,30.2,1,26.166666666666668,15.138095238095238,23.3
2014,3,WEST REGION,0.0,0.0,0.0,0.0,46.4,31.1,0,26.402380952380955,10.916666666666666,22.0
2014,4,CENTRAL REGION,0.0,0.0,0.0,0.0,46.8,31.0,0,25.825714285714284,10.831428571428573,22.5
2014,4,EAST REGION,0.0,0.0,0.0,0.0,47.9,30.5,0,25.74285714285714,14.885714285714286,22.7
2014,4,NORTH REGION,0.0,0.0,0.0,0.0,41.8,30.6,0,25.61904761904762,11.176190476190476,21.0
2014,4,NORTH-EAST REGION,0.0,0.0,0.0,0.0,46.4,30.3,0,25.73333333333333,14.495238095238093,22.5
2014,4,WEST REGION,0.0,0.0,0.0,0.0,46.4,31.0,0,25.976190476190474,10.77142857142857,21.0
2014,5,CENTRAL REGION,0.0,0.0,0.0,0.0,45.7,34.3,0,26.271428571428572,11.028571428571428,22.2
2014,5,EAST REGION,0.0,0.0,0.0,0.0,51.5,32.4,0,26.05,13.166666666666666,22.1
2014,5,NORTH REGION,0.0,0.0,0.0,0.0,53.6,33.0,0,26.052380952380954,11.266666666666666,20.7
2014,5,NORTH-EAST REGION,0.0,0.0,0.0,0.0,51.8,31.9,0,26.085714285714282,14.757142857142856,22.2
2014,5,WEST REGION,0.0,0.0,0.0,0.0,44.3,33.3,0,26.464999999999996,10.930952380952382,20.1
2014,6,CENTRAL REGION,0.48000000000000004,13.2,13.4,13.4,37.8,34.9,1,26.68285714285714,8.54,22.8
2014,6,EAST REGION,1.4238095238095239,1.2,1.2,1.2,41.4,33.4,1,26.49285714285714,9.623809523809523,21.1
2014,6,NORTH REGION,4.757142857142857,37.0,40.2,40.2,51.5,33.6,1,26.552380952380954,8.89047619047619,21.2
2014,6,NORTH-EAST REGION,1.657142857142857,5.8,6.0,8.2,40.7,32.7,1,26.61904761904762,10.823809523809524,22.8
2014,6,WEST REGION,0.02857142857142857,0.6,0.6,0.6,41.0,34.0,1,27.01666666666667,8.776190476190477,21.3
2014,7,CENTRAL REGION,0.8228571428571428,11.8,14.6,16.0,59.8,34.2,1,27.591428571428573,9.482857142857142,22.2
2014,7,EAST REGION,0.0,0.0,0.0,0.0,46.8,34.0,0,27.585714285714285,14.02857142857143,21.3
2014,7,NORTH REGION,0.009523809523809525,0.2,0.2,0.2,41.0,34.1,1,27.62857142857143,10.485714285714286,22.5
2014,7,NORTH-EAST REGION,0.0380952380952381,0.0,0.0,0.0,44.3,34.5,1,27.6,13.538095238095238,24.1
2014,7,WEST REGION,6.628571428571428,33.2,59.0,60.0,46.8,35.3,1,27.700000000000003,9.723809523809525,20.8
2014,8,CENTRAL REGION,0.005714285714285714,0.2,0.2,0.2,52.2,33.1,1,27.602857142857143,10.688571428571429,22.0
2014,8,EAST REGION,0.0,0.0,0.0,0.0,53.6,33.0,0,27.585714285714285,15.266666666666667,24.2
2014,8,NORTH REGION,0.0,0.0,0.0,0.0,51.1,33.9,0,27.521052631578947,12.395238095238096,23.3
2014,8,NORTH-EAST REGION,0.0,0.0,0.0,0.0,51.8,32.6,0,27.51904761904762,15.176190476190476,24.2
2014,8,WEST REGION,0.09166666666666667,0.6,0.6,0.6,51.8,34.8,1,27.826190476190476,10.897619047619047,22.0
2014,9,CENTRAL REGION,0.0,0.0,0.0,0.0,45.4,34.1,0,27.437142857142856,10.342857142857143,23.5
2014,9,EAST REGION,0.0,0.0,0.0,0.0,47.5,34.1,0,27.407142857142855,14.680952380952382,23.9
2014,9,NORTH REGION,0.0,0.0,0.0,0.0,44.3,34.4,0,27.433333333333334,11.41904761904762,22.7
2014,9,NORTH-EAST REGION,0.0,0.0,0.0,0.0,48.2,34.0,0,27.355,14.27142857142857,23.5
2014,9,WEST REGION,0.0,0.0,0.0,0.0,47.9,35.3,0,27.713636363636365,10.645454545454545,22.1
2014,10,CENTRAL REGION,0.0,0.0,0.0,0.0,42.1,35.1,0,27.637142857142855,9.422857142857143,23.8
2014,10,EAST REGION,0.0,0.0,0.0,0.0,42.1,34.0,0,27.521428571428572,12.71904761904762,23.8
2014,10,NORTH REGION,0.0,0.0,0.0,0.0,40.7,35.8,0,27.704761904761902,10.566666666666666,21.7
2014,10,NORTH-EAST REGION,0.0,0.0,0.0,0.0,44.3,34.4,0,27.524,11.2,22.4
2014,10,WEST REGION,0.07551020408163266,2.8,2.8,2.8,55.1,35.8,1,27.844897959183676,11.353061224489794,22.0
2014,11,CENTRAL REGION,4.417142857142857,24.4,33.2,43.0,75.2,34.8,1,27.874285714285715,9.551428571428572,23.7
2014,11,EAST REGION,6.147619047619047,20.4,26.2,37.8,43.2,34.5,1,27.857142857142858,12.952380952380953,23.6
2014,11,NORTH REGION,3.5999999999999996,9.4,15.4,19.8,44.3,35.2,1,27.90952380952381,11.133333333333335,23.6
2014,11,NORTH-EAST REGION,4.871428571428572,15.4,18.2,28.4,44.3,34.7,1,27.696428571428573,10.978571428571428,23.3
2014,11,WEST REGION,3.8938775510204082,14.0,24.4,32.2,52.9,36.3,1,28.153061224489797,11.63877551020408,23.0
2014,12,CENTRAL REGION,13.217142857142857,52.8,63.6,71.4,57.2,33.4,1,27.068571428571428,6.605714285714285,23.5
2014,12,EAST REGION,2.817647058823529,5.2,5.2,5.6,42.5,33.8,1,27.330000000000002,9.147058823529411,24.2
2014,12,NORTH REGION,19.855,36.2,41.2,41.6,43.6,33.3,1,26.535000000000004,7.385,22.4
2014,12,NORTH-EAST REGION,6.171428571428571,15.0,15.8,16.6,50.0,33.7,1,27.042857142857144,7.360714285714286,23.3
2014,12,WEST REGION,10.038775510204081,30.8,42.0,45.4,45.0,34.7,1,27.044897959183675,8.191836734693878,22.2
2014,13,CENTRAL REGION,0.11428571428571428,2.6,2.6,2.6,38.2,33.6,1,28.5,7.9228571428571435,24.4
2014,13,EAST REGION,1.4058823529411764,0.4,0.4,0.4,42.5,35.0,1,28.571428571428573,11.142857142857142,24.7
2014,13,NORTH REGION,4.533333333333333,25.2,30.8,30.8,45.7,34.9,1,28.305,9.076190476190476,22.4
2014,13,NORTH-EAST REGION,1.3892857142857142,9.0,10.4,11.8,44.3,34.6,1,28.360714285714288,8.589285714285714,23.3
2014,13,WEST REGION,1.746938775510204,12.8,13.4,16.2,78.8,35.3,1,28.473469387755102,9.187755102040816,22.6
2014,14,CENTRAL REGION,7.3428571428571425,44.2,47.0,47.6,85.0,34.1,1,28.425714285714285,6.557142857142857,23.0
2014,14,EAST REGION,8.207692307692309,15.2,17.2,17.4,44.3,34.4,1,28.32857142857143,8.115384615384615,22.8
2014,14,NORTH REGION,2.361904761904762,8.6,9.2,9.2,36.4,34.7,1,28.06190476190476,6.79047619047619,24.0
2014,14,NORTH-EAST REGION,3.332142857142857,21.0,25.0,25.0,37.4,35.4,1,28.457142857142856,6.307142857142857,23.3
2014,14,WEST REGION,6.344897959183673,36.6,48.8,56.2,92.9,35.0,1,28.268085106382976,7.716326530612245,23.1
2014,15,CENTRAL REGION,3.085714285714286,27.0,41.2,42.0,74.2,34.5,1,28.091428571428573,5.957142857142857,22.6
2014,15,EAST REGION,5.3549999999999995,16.4,16.8,25.8,43.2,34.6,1,27.733333333333334,5.89,23.7
2014,15,NORTH REGION,8.595238095238095,28.6,42.6,43.8,38.2,34.6,1,27.56190476190476,5.79047619047619,22.4
2014,15,NORTH-EAST REGION,5.078571428571428,19.4,21.0,21.4,44.3,35.2,1,27.860714285714288,5.392857142857143,22.9
2014,15,WEST REGION,4.006122448979592,17.8,19.4,19.4,61.6,35.3,1,28.093877551020405,7.43265306122449,22.8
2014,16,CENTRAL REGION,8.468571428571428,44.6,55.6,68.0,46.1,34.2,1,28.49142857142857,5.6571428571428575,23.2
2014,16,EAST REGION,7.161904761904762,21.2,26.4,28.8,38.9,34.4,1,28.342857142857145,7.238095238095238,23.5
2014,16,NORTH REGION,8.047619047619047,25.2,34.4,42.4,47.9,35.8,1,27.652380952380955,5.7,23.0
2014,16,NORTH-EAST REGION,8.375,25.8,35.4,36.4,38.9,35.2,1,28.185714285714287,5.0249999999999995,23.0
2014,16,WEST REGION,4.657142857142857,25.4,34.0,36.8,56.2,35.2,1,28.375510204081635,6.373469387755102,22.3
