,year,week,cluster_sn,no_cases,latitude,longitude,point,pln_area_n,region_n,pln_total_cases,reg_total_cases,total_cases,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,humidity,hdb_1_and_2_room_flats_hse,hdb_3_room_flats_hse,hdb_4_room_flats_hse,hdb_5_room_and_executive_flats_hse,condominiums_and_other_apartments_hse,landed_properties_hse,others_hse,total_hdb_hse,hdb_1_and_2_room_flats_pop,hdb_3_room_flats_pop,hdb_4_room_flats_pop,hdb_5_room_and_executive_flats_pop,condominiums_and_other_apartments_pop,landed_properties_pop,others_pop,total_hdb_pop,total_pop,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff,date
2188,2014,29,40.0,5.0,1.3218109999999998,103.85903144,POINT (103.85903144 1.3218109999999998),KALLANG,CENTRAL REGION,17.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2189,2014,29,41.0,5.0,1.2999644,103.859733,POINT (103.859733 1.2999644),KALLANG,CENTRAL REGION,17.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2190,2014,29,42.0,5.0,1.30826495,103.8989873,POINT (103.89898729999999 1.3082649499999999),MARINE PARADE,CENTRAL REGION,30.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,1400.4,2867.2,1719.2,1402.6,5659.6,2088.8,121.8,7469.4,3684.0,7064.0,5456.0,5756.0,16398.0,9530.0,568.0,21952.0,48448.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2194,2014,29,46.0,4.0,1.34307495,103.85876975,POINT (103.85876975 1.34307495),TOA PAYOH,CENTRAL REGION,109.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2200,2014,29,52.0,4.0,1.3051553,103.914681725,POINT (103.91468172500001 1.3051553),MARINE PARADE,CENTRAL REGION,30.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,1400.4,2867.2,1719.2,1402.6,5659.6,2088.8,121.8,7469.4,3684.0,7064.0,5456.0,5756.0,16398.0,9530.0,568.0,21952.0,48448.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2212,2014,29,64.0,3.0,1.33893935,103.8453075,POINT (103.84530749999999 1.33893935),TOA PAYOH,CENTRAL REGION,109.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2216,2014,29,68.0,3.0,1.3198534,103.8596445,POINT (103.8596445 1.3198534),KALLANG,CENTRAL REGION,17.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2217,2014,29,69.0,3.0,1.3287751,103.90377723333334,POINT (103.90377723333334 1.3287750999999999),GEYLANG,CENTRAL REGION,146.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2228,2014,29,80.0,2.0,1.3043025,103.86494595,POINT (103.86494594999999 1.3043025),KALLANG,CENTRAL REGION,17.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2229,2014,29,81.0,2.0,1.34754,103.854135,POINT (103.854135 1.34754),BISHAN,CENTRAL REGION,2.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,488.8,2074.2,9824.0,7342.0,4634.0,3192.4,90.6,19894.6,1094.0,5528.0,31812.0,27116.0,13616.0,10824.0,562.0,65810.0,90820.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2230,2014,29,82.0,2.0,1.327801,103.8508181,POINT (103.8508181 1.327801),NOVENA,CENTRAL REGION,2.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,869.2,2873.4,2192.6,1184.6,6588.6,1859.8,113.2,7119.8,2172.0,8050.0,6788.0,5148.0,17032.0,7324.0,1206.0,22150.0,47720.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2231,2014,29,83.0,2.0,1.3035103,103.8903622,POINT (103.8903622 1.3035103),MARINE PARADE,CENTRAL REGION,30.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,1400.4,2867.2,1719.2,1402.6,5659.6,2088.8,121.8,7469.4,3684.0,7064.0,5456.0,5756.0,16398.0,9530.0,568.0,21952.0,48448.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2232,2014,29,84.0,2.0,1.3169282,103.90382035,POINT (103.90382034999999 1.3169282),GEYLANG,CENTRAL REGION,146.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2236,2014,29,88.0,2.0,1.313025,103.7979533,POINT (103.7979533 1.313025),BUKIT TIMAH,CENTRAL REGION,4.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2243,2014,29,95.0,2.0,1.31515765,103.8842863,POINT (103.8842863 1.31515765),GEYLANG,CENTRAL REGION,146.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2244,2014,29,96.0,2.0,1.33495325,103.84978475,POINT (103.84978475 1.3349532499999999),TOA PAYOH,CENTRAL REGION,109.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2245,2014,29,97.0,2.0,1.337276,103.767875,POINT (103.767875 1.337276),BUKIT TIMAH,CENTRAL REGION,4.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2252,2014,29,104.0,2.0,1.2974236,103.876491,POINT (103.876491 1.2974236),KALLANG,CENTRAL REGION,17.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2253,2014,29,105.0,2.0,1.2721121,103.8100366,POINT (103.8100366 1.2721121),BUKIT MERAH,CENTRAL REGION,2.0,312.0,1620.0,2.2,18.4,18.6,18.6,62.6,33.9,1,29.21142857142857,7.297142857142857,22.3,83.20328466977637,11863.8,16074.6,14397.4,9186.8,3421.8,112.0,228.8,51522.6,25344.0,41448.0,46530.0,31872.0,8608.0,508.0,1798.0,145186.0,156096.0,18.0,15.0,11.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2014-07-20
2259,2014,30,3.0,242.0,1.3251528402439026,103.8866486219512,POINT (103.88664862195121 1.3251528402439026),GEYLANG,CENTRAL REGION,270.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2266,2014,30,10.0,91.0,1.3366993647058822,103.8825272,POINT (103.8825272 1.3366993647058822),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2269,2014,30,13.0,70.0,1.338316915789474,103.88369631578948,POINT (103.88369631578948 1.3383169157894739),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2270,2014,30,14.0,49.0,1.336159523529412,103.8864069,POINT (103.8864069 1.336159523529412),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2271,2014,30,15.0,44.0,1.321913825,103.848157375,POINT (103.84815737500001 1.321913825),NOVENA,CENTRAL REGION,71.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,869.2,2873.4,2192.6,1184.6,6588.6,1859.8,113.2,7119.8,2172.0,8050.0,6788.0,5148.0,17032.0,7324.0,1206.0,22150.0,47720.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2273,2014,30,17.0,32.0,1.33660236875,103.883180625,POINT (103.883180625 1.33660236875),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2276,2014,30,20.0,23.0,1.3381197833333331,103.83418765,POINT (103.83418765 1.3381197833333331),NOVENA,CENTRAL REGION,71.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,869.2,2873.4,2192.6,1184.6,6588.6,1859.8,113.2,7119.8,2172.0,8050.0,6788.0,5148.0,17032.0,7324.0,1206.0,22150.0,47720.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2279,2014,30,23.0,17.0,1.3054981,103.88590253333332,POINT (103.88590253333332 1.3054981),MARINE PARADE,CENTRAL REGION,17.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,1400.4,2867.2,1719.2,1402.6,5659.6,2088.8,121.8,7469.4,3684.0,7064.0,5456.0,5756.0,16398.0,9530.0,568.0,21952.0,48448.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2280,2014,30,24.0,14.0,1.3224349999999998,103.87875443333331,POINT (103.87875443333333 1.3224349999999998),GEYLANG,CENTRAL REGION,270.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2283,2014,30,27.0,11.0,1.3217485,103.869296,POINT (103.86929599999999 1.3217485),KALLANG,CENTRAL REGION,11.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,5846.0,10060.0,7902.4,4410.0,7345.4,301.6,429.4,28218.4,12562.0,28190.0,25172.0,15334.0,16396.0,1528.0,1706.0,81256.0,100880.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2291,2014,30,35.0,8.0,1.3431735125,103.7871294,POINT (103.7871294 1.3431735125),BUKIT TIMAH,CENTRAL REGION,22.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2294,2014,30,38.0,7.0,1.306320475,103.835132,POINT (103.835132 1.3063204750000001),NEWTON,CENTRAL REGION,7.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,0.0,0.0,0.0,0.0,1194.6,105.6,4.2,0.0,0.0,0.0,0.0,0.0,5996.0,560.0,230.0,0.0,6784.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2296,2014,30,40.0,7.0,1.35040695,103.850922475,POINT (103.850922475 1.35040695),BISHAN,CENTRAL REGION,15.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,488.8,2074.2,9824.0,7342.0,4634.0,3192.4,90.6,19894.6,1094.0,5528.0,31812.0,27116.0,13616.0,10824.0,562.0,65810.0,90820.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2302,2014,30,46.0,6.0,1.3384681,103.87241405,POINT (103.87241405 1.3384681),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2305,2014,30,49.0,6.0,1.33406862,103.88102066000002,POINT (103.88102066000002 1.33406862),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2306,2014,30,50.0,6.0,1.33416785,103.8013266,POINT (103.8013266 1.33416785),BUKIT TIMAH,CENTRAL REGION,22.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2308,2014,30,52.0,7.0,1.3401269,103.87151685,POINT (103.87151685 1.3401269),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2309,2014,30,53.0,6.0,1.3206089,103.901631725,POINT (103.901631725 1.3206088999999999),GEYLANG,CENTRAL REGION,270.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2320,2014,30,64.0,4.0,1.3153935666666667,103.8792117,POINT (103.8792117 1.3153935666666667),GEYLANG,CENTRAL REGION,270.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2324,2014,30,68.0,4.0,1.325044225,103.8234141,POINT (103.82341410000001 1.325044225),NOVENA,CENTRAL REGION,71.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,869.2,2873.4,2192.6,1184.6,6588.6,1859.8,113.2,7119.8,2172.0,8050.0,6788.0,5148.0,17032.0,7324.0,1206.0,22150.0,47720.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2327,2014,30,71.0,4.0,1.35506765,103.846600925,POINT (103.846600925 1.35506765),BISHAN,CENTRAL REGION,15.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,488.8,2074.2,9824.0,7342.0,4634.0,3192.4,90.6,19894.6,1094.0,5528.0,31812.0,27116.0,13616.0,10824.0,562.0,65810.0,90820.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2328,2014,30,72.0,4.0,1.334653325,103.771380975,POINT (103.771380975 1.3346533250000001),BUKIT TIMAH,CENTRAL REGION,22.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2329,2014,30,73.0,4.0,1.32752375,103.788413325,POINT (103.788413325 1.3275237500000001),BUKIT TIMAH,CENTRAL REGION,22.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,0.0,482.6,887.0,929.2,11552.6,9136.2,264.0,2298.8,0.0,1106.0,2862.0,3694.0,32892.0,32086.0,988.0,7666.0,73638.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2330,2014,30,74.0,4.0,1.3141439333333331,103.90324973333334,POINT (103.90324973333334 1.3141439333333333),GEYLANG,CENTRAL REGION,270.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2331,2014,30,75.0,4.0,1.330554,103.849185875,POINT (103.849185875 1.330554),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2332,2014,30,76.0,4.0,1.3524584666666666,103.84416396666668,POINT (103.84416396666667 1.3524584666666666),BISHAN,CENTRAL REGION,15.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,488.8,2074.2,9824.0,7342.0,4634.0,3192.4,90.6,19894.6,1094.0,5528.0,31812.0,27116.0,13616.0,10824.0,562.0,65810.0,90820.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2334,2014,30,78.0,4.0,1.33128215,103.871542975,POINT (103.871542975 1.33128215),TOA PAYOH,CENTRAL REGION,269.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2344,2014,30,88.0,2.0,1.2940058,103.7971231,POINT (103.7971231 1.2940058),QUEENSTOWN,CENTRAL REGION,2.0,684.0,3247.0,3.382857142857143,32.2,37.0,37.6,100.1,34.6,1,29.42571428571429,8.454285714285714,22.2,83.20328466977637,3644.2,14543.4,7623.0,3959.8,4394.8,1081.0,106.6,29770.4,8916.0,35492.0,23564.0,14126.0,10978.0,3732.0,1334.0,82096.0,98140.0,14.0,12.0,8.0,2.0,-4.0,-5.0,-3.0,-3.0,-3.0,-6.0,1.0,1.0,2014-07-27
2350,2014,31,3.0,311.0,1.325161284090909,103.88664638977274,POINT (103.88664638977274 1.325161284090909),GEYLANG,CENTRAL REGION,642.0,916.0,3284.0,11.977142857142857,40.2,73.2,86.6,52.2,32.9,1,28.268571428571427,7.24,22.9,83.20328466977637,4462.6,10894.0,9761.6,4631.2,6247.6,1467.0,435.4,29827.0,10150.0,31616.0,32724.0,16740.0,17298.0,6686.0,2220.0,91510.0,117706.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2354,2014,31,7.0,102.0,1.3409052352941178,103.88166004705882,POINT (103.88166004705882 1.3409052352941178),TOA PAYOH,CENTRAL REGION,173.0,916.0,3284.0,11.977142857142857,40.2,73.2,86.6,52.2,32.9,1,28.268571428571427,7.24,22.9,83.20328466977637,4960.8,15435.4,9986.2,6759.6,2801.6,1791.2,457.0,38025.4,11386.0,39036.0,31396.0,24662.0,7710.0,5856.0,1726.0,109592.0,124882.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
