,yr,week,region,no_cases,total_daily_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff
290,2018,48,Northeast,7,263.8,51.1,34.0,1,27.1,6.79047619047619,23.6,6.0,5.0,7.0,1.0,1.0,0.0,-1.0,-4.0,-3.0,-6.0,-1.0,-1.0
291,2018,49,Northeast,2,198.2,36.0,33.2,1,27.1,5.714285714285714,24.0,5.0,4.0,8.0,3.0,-1.0,-2.0,-1.0,0.0,1.0,4.0,2.0,3.0
292,2018,50,Northeast,1,421.8,36.4,32.7,1,26.4,6.814285714285714,23.4,6.0,5.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,-1.0,-3.0
293,2018,51,Northeast,153,233.6,63.0,34.2,1,27.4,7.60952380952381,22.9,5.0,4.0,5.0,2.0,-1.0,-2.0,-1.0,-2.0,-3.0,-3.0,0.0,1.0
294,2018,52,Northeast,153,24.799999999999997,53.6,34.7,1,28.0,6.8047619047619055,23.3,5.0,4.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
295,2019,1,Northeast,153,82.6,50.0,34.0,1,28.2,10.441935483870967,23.9,8.0,7.0,6.0,1.0,3.0,3.0,3.0,3.0,0.0,-1.0,-1.0,-1.0
296,2019,2,Northeast,12,47.0,49.7,33.6,1,28.0,12.1,23.6,8.0,7.0,7.0,1.0,0.0,-3.0,0.0,-3.0,1.0,1.0,0.0,1.0
297,2019,3,Northeast,41,280.8,50.8,33.0,1,27.2,11.046428571428573,23.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
298,2019,4,Northeast,48,7.6,57.2,32.7,1,27.4,13.942857142857141,23.6,6.0,5.0,7.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0
299,2019,5,Northeast,66,2.0,55.4,33.4,1,27.6,13.739285714285714,23.9,8.0,7.0,6.0,2.0,2.0,4.0,2.0,4.0,-1.0,-2.0,0.0,-1.0
300,2019,6,Northeast,153,10.799999999999999,49.7,34.6,1,28.1,12.178571428571429,23.0,10.0,10.0,7.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-1.0,-1.0
301,2019,7,Northeast,153,101.4,70.2,34.5,1,27.9,16.325925925925926,22.0,8.0,7.0,9.0,3.0,-2.0,-4.0,-3.0,-6.0,2.0,1.0,2.0,3.0
302,2019,8,Northeast,153,67.0,105.5,33.6,1,27.5,13.143478260869566,22.5,6.0,5.0,7.0,3.0,-2.0,0.0,-2.0,1.0,-2.0,-4.0,0.0,-2.0
303,2019,9,Northeast,153,2.4,91.4,34.2,1,27.9,14.395833333333334,22.6,6.0,6.0,9.0,3.0,0.0,2.0,1.0,3.0,2.0,4.0,0.0,0.0
304,2019,10,Northeast,153,69.0,49.3,35.0,1,28.6,10.148148148148149,22.8,5.0,4.0,8.0,3.0,-1.0,-1.0,-2.0,-3.0,-1.0,-3.0,0.0,0.0
305,2019,11,Northeast,153,157.4,59.4,35.7,1,28.3,13.01923076923077,21.6,6.0,6.0,6.0,2.0,1.0,2.0,2.0,4.0,-2.0,-1.0,-1.0,-1.0
306,2019,12,Northeast,153,190.70000000000002,73.4,35.3,1,28.3,11.556,22.7,5.0,4.0,6.0,2.0,-1.0,-2.0,-2.0,-4.0,0.0,2.0,0.0,1.0
307,2019,13,Northeast,153,180.8,82.8,34.4,1,28.2,10.74,21.5,4.0,4.0,7.0,2.0,-1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
308,2019,14,Northeast,15,111.2,60.1,34.9,1,28.0,8.566666666666666,22.5,7.0,6.0,8.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
309,2019,15,Northeast,19,76.0,97.9,34.2,1,28.3,9.445833333333333,24.7,6.0,6.0,9.0,2.0,-1.0,-4.0,0.0,-2.0,1.0,0.0,0.0,0.0
310,2019,16,Northeast,28,115.4,58.7,35.3,1,29.4,9.891304347826088,24.6,6.0,6.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
311,2019,17,Northeast,41,151.4,47.5,35.6,1,28.1,6.225,23.7,6.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,-1.0
312,2019,18,Northeast,33,105.0,41.8,34.6,1,28.5,6.809523809523809,24.0,8.0,7.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0
313,2019,19,Northeast,28,298.0,63.0,34.7,1,28.8,6.590476190476191,23.1,7.0,6.0,10.0,2.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
314,2019,20,Northeast,47,106.2,44.3,34.3,1,28.2,7.195,23.2,7.0,7.0,9.0,2.0,0.0,1.0,1.0,2.0,-1.0,-1.0,0.0,1.0
315,2019,21,Northeast,21,12.8,42.5,34.7,1,28.8,8.257142857142858,25.1,12.0,11.0,9.0,3.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0
316,2019,22,Northeast,34,164.4,43.9,34.1,1,28.6,8.28,23.1,9.0,8.0,9.0,3.0,-3.0,-8.0,-3.0,-7.0,0.0,0.0,0.0,-1.0
317,2019,23,Northeast,52,202.6,35.3,32.9,1,27.2,7.358823529411764,23.5,10.0,9.0,11.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,-1.0,-1.0
318,2019,24,Northeast,45,201.0,42.5,33.9,1,28.3,8.789473684210526,24.0,15.0,14.0,9.0,3.0,5.0,4.0,5.0,4.0,-2.0,-4.0,1.0,2.0
319,2019,25,Northeast,71,203.4,63.0,33.1,1,27.5,8.428571428571429,22.7,16.0,15.0,10.0,3.0,1.0,-4.0,1.0,-4.0,1.0,3.0,0.0,-1.0
320,2019,26,Northeast,92,18.400000000000002,46.4,33.4,1,28.7,10.004761904761905,24.9,14.0,13.0,9.0,3.0,-2.0,-3.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0
321,2019,27,Northeast,124,86.4,51.8,34.5,1,28.8,10.219047619047618,23.4,15.0,14.0,9.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,-1.0,-1.0
322,2019,28,Northeast,123,113.0,50.4,33.7,1,28.6,10.847619047619048,22.8,18.0,16.0,10.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
323,2019,29,Northeast,184,57.8,42.5,34.3,1,28.3,10.576190476190476,23.0,16.0,14.0,10.0,2.0,-2.0,-5.0,-2.0,-4.0,0.0,-1.0,-1.0,-2.0
324,2019,30,Northeast,244,37.800000000000004,42.8,33.6,1,28.1,10.033333333333333,23.5,21.0,18.0,10.0,3.0,5.0,7.0,4.0,6.0,0.0,0.0,1.0,2.0
325,2019,31,Northeast,153,0.4,40.7,34.3,1,29.1,11.442857142857143,24.2,19.0,18.0,11.0,3.0,-2.0,-7.0,0.0,-4.0,1.0,1.0,0.0,-1.0
326,2019,32,Northeast,368,19.8,40.7,34.1,1,28.8,11.395238095238096,24.8,17.0,16.0,9.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-3.0,-1.0,-1.0
327,2019,33,Northeast,379,54.6,42.5,33.9,1,29.2,11.785714285714286,24.7,15.0,14.0,10.0,2.0,-2.0,0.0,-2.0,0.0,1.0,3.0,0.0,1.0
328,2019,34,Northeast,354,1.2,43.2,34.2,1,29.2,12.133333333333335,25.0,12.0,11.0,10.0,2.0,-3.0,-1.0,-3.0,-1.0,0.0,-1.0,0.0,0.0
329,2019,35,Northeast,414,140.1,50.0,33.9,1,27.8,10.609523809523811,23.1,12.0,11.0,7.0,2.0,0.0,3.0,0.0,3.0,-3.0,-3.0,0.0,0.0
330,2019,36,Northeast,380,93.0,38.2,34.4,1,29.0,11.719047619047618,23.5,11.0,11.0,10.0,3.0,-1.0,-1.0,0.0,0.0,3.0,6.0,1.0,1.0
331,2019,37,Northeast,319,11.399999999999999,37.1,34.5,1,28.7,11.057142857142857,24.5,12.0,11.0,9.0,2.0,1.0,2.0,0.0,0.0,-1.0,-4.0,-1.0,-2.0
332,2019,38,Northeast,377,0.0,42.5,34.1,0,28.9,12.038095238095238,24.1,9.0,8.0,10.0,2.0,-3.0,-4.0,-3.0,-3.0,1.0,2.0,0.0,1.0
333,2019,39,Northeast,365,314.3,44.3,34.9,1,27.7,10.238095238095237,21.1,7.0,7.0,9.0,3.0,-2.0,1.0,-1.0,2.0,-1.0,-2.0,1.0,1.0
334,2019,40,Northeast,167,259.9,46.4,34.3,1,26.6,9.247619047619047,21.1,8.0,7.0,7.0,2.0,1.0,3.0,0.0,1.0,-2.0,-1.0,-1.0,-2.0
335,2019,41,Northeast,168,212.1,48.2,34.5,1,26.9,9.071428571428571,21.5,9.0,8.0,10.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0
336,2019,42,Northeast,210,86.5,46.4,34.4,1,27.7,9.390476190476189,22.8,8.0,8.0,8.0,3.0,-1.0,-2.0,0.0,-1.0,-2.0,-5.0,1.0,1.0
337,2019,43,Northeast,260,242.0,60.5,33.5,1,26.8,7.179166666666667,22.9,7.0,6.0,9.0,3.0,-1.0,0.0,-2.0,-2.0,1.0,3.0,0.0,-1.0
338,2019,44,Northeast,307,181.0,46.4,34.3,1,27.3,6.825,22.6,10.0,9.0,10.0,2.0,3.0,4.0,3.0,5.0,1.0,0.0,-1.0,-1.0
339,2019,45,Northeast,317,135.8,57.2,34.9,1,28.0,6.853571428571429,22.4,11.0,11.0,8.0,3.0,1.0,-2.0,2.0,-1.0,-2.0,-3.0,1.0,2.0
340,2019,46,Northeast,410,49.4,54.4,34.3,1,27.5,7.182142857142857,22.8,11.0,11.0,7.0,2.0,0.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,-2.0
341,2019,47,Northeast,512,156.0,53.6,34.5,1,26.4,7.792857142857143,23.3,11.0,10.0,8.0,2.0,0.0,0.0,-1.0,-1.0,1.0,2.0,0.0,1.0
342,2019,48,Northeast,623,302.0,53.6,34.5,1,27.3,7.504,23.0,7.0,7.0,7.0,2.0,-4.0,-4.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0
343,2019,49,Northeast,707,127.4,50.4,32.7,1,27.1,11.064,21.8,7.0,7.0,7.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,-1.0,-1.0
344,2019,50,Northeast,686,889.6,47.5,31.6,1,24.7,8.764,22.1,7.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
345,2019,51,Northeast,664,76.8,38.5,31.1,1,26.1,8.628571428571428,22.1,10.0,9.0,7.0,2.0,3.0,3.0,2.0,2.0,-2.0,-4.0,0.0,-1.0
346,2019,52,Northeast,662,71.0,43.2,32.6,1,26.9,11.039285714285715,23.1,9.0,8.0,8.0,2.0,-1.0,-4.0,-1.0,-3.0,1.0,3.0,0.0,0.0
347,2020,1,Northeast,661,2.2,47.9,32.9,1,27.6,12.95,24.7,10.0,9.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,0.0,0.0
348,2020,2,Northeast,662,84.1,48.2,33.0,1,27.1,11.192857142857141,23.5,13.0,12.0,9.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0
349,2020,3,Northeast,743,4.8,43.9,34.0,1,27.8,12.210714285714285,23.9,9.0,8.0,6.0,1.0,-4.0,-7.0,-4.0,-7.0,-3.0,-4.0,-1.0,-1.0
350,2020,4,Northeast,656,78.8,50.0,33.7,1,27.7,12.514285714285716,23.8,9.0,8.0,9.0,2.0,0.0,4.0,0.0,4.0,3.0,6.0,1.0,2.0
351,2020,5,Northeast,605,350.9,52.6,33.4,1,27.5,11.85,23.0,8.0,7.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-5.0,0.0,-1.0
352,2020,6,Northeast,557,73.6,45.7,32.9,1,27.2,12.264285714285714,22.9,17.0,16.0,9.0,3.0,9.0,10.0,9.0,10.0,2.0,4.0,1.0,1.0
353,2020,7,Northeast,572,272.4,42.5,34.0,1,27.3,10.548,23.2,16.0,16.0,11.0,3.0,-1.0,-10.0,0.0,-9.0,2.0,0.0,0.0,-1.0
354,2020,8,Northeast,651,65.0,61.2,32.9,1,27.4,15.895238095238096,23.6,12.0,11.0,8.0,2.0,-4.0,-3.0,-5.0,-5.0,-3.0,-5.0,-1.0,-1.0
355,2020,9,Northeast,662,9.4,55.4,32.7,1,27.7,15.47142857142857,23.6,12.0,11.0,8.0,3.0,0.0,4.0,0.0,5.0,0.0,3.0,1.0,2.0
356,2020,10,Northeast,604,97.6,43.9,34.5,1,27.8,11.4125,23.6,10.0,10.0,9.0,3.0,-2.0,-2.0,-1.0,-1.0,1.0,1.0,0.0,-1.0
357,2020,11,Northeast,600,33.8,51.8,35.6,1,28.7,9.060869565217391,23.8,9.0,8.0,7.0,2.0,-1.0,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-1.0
358,2020,12,Northeast,400,100.6,46.4,33.7,1,27.9,11.218518518518518,23.1,12.0,12.0,9.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,1.0,2.0
359,2020,13,Northeast,366,139.8,48.6,34.3,1,28.1,10.299999999999999,23.5,8.0,8.0,8.0,3.0,-4.0,-7.0,-4.0,-8.0,-1.0,-3.0,0.0,-1.0
360,2020,14,Northeast,242,205.6,49.6,35.5,1,28.5,9.674999999999999,23.4,7.0,6.0,9.0,2.0,-1.0,3.0,-2.0,2.0,1.0,2.0,-1.0,-1.0
361,2020,15,Northeast,292,271.0,46.3,34.1,1,27.8,9.084615384615386,21.6,7.0,6.0,8.0,2.0,0.0,1.0,0.0,2.0,-1.0,-2.0,0.0,1.0
362,2020,16,Northeast,204,50.0,48.5,35.0,1,29.1,10.71923076923077,24.0,10.0,10.0,12.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0
363,2020,17,Northeast,214,193.5,44.4,34.7,1,28.1,8.357692307692307,23.9,8.0,8.0,12.0,3.0,-2.0,-5.0,-2.0,-6.0,0.0,-4.0,1.0,1.0
364,2020,18,Northeast,263,160.8,50.0,33.4,1,27.8,8.014285714285714,23.9,8.0,7.0,12.0,4.0,0.0,2.0,-1.0,1.0,0.0,0.0,1.0,0.0
365,2020,19,Northeast,268,172.60000000000002,69.8,35.2,1,28.6,8.4625,23.6,12.0,11.0,14.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,0.0,-1.0
366,2020,20,Northeast,363,133.8,49.6,34.4,1,28.9,9.554545454545455,24.2,11.0,10.0,13.0,3.0,-1.0,-5.0,-1.0,-5.0,-1.0,-3.0,-1.0,-1.0
367,2020,21,Northeast,453,95.2,52.2,35.2,1,28.5,7.972727272727273,24.4,12.0,11.0,12.0,3.0,1.0,2.0,1.0,2.0,-1.0,0.0,0.0,1.0
368,2020,22,Northeast,536,186.6,47.6,34.9,1,28.0,7.422727272727273,22.3,18.0,17.0,15.0,4.0,6.0,5.0,6.0,5.0,3.0,4.0,1.0,1.0
369,2020,23,Northeast,555,161.0,46.3,34.4,1,27.2,7.708695652173914,22.1,23.0,22.0,18.0,4.0,5.0,-1.0,5.0,-1.0,3.0,0.0,0.0,-1.0
370,2020,24,Northeast,153,144.6,42.6,34.3,1,27.3,7.969565217391305,22.6,27.0,26.0,19.0,4.0,4.0,-1.0,4.0,-1.0,1.0,-2.0,0.0,0.0
371,2020,25,Northeast,153,329.2,63.0,33.6,1,27.0,6.271428571428571,23.5,30.0,29.0,20.0,5.0,3.0,-1.0,3.0,-1.0,1.0,0.0,1.0,1.0
372,2020,26,Northeast,153,200.6,68.7,32.7,1,27.3,7.879166666666666,22.8,26.0,25.0,20.0,5.0,-4.0,-7.0,-4.0,-7.0,0.0,-1.0,0.0,-1.0
373,2020,27,Northeast,917,46.400000000000006,41.9,33.9,1,28.2,7.985714285714286,22.0,24.0,23.0,16.0,5.0,-2.0,2.0,-2.0,2.0,-4.0,-4.0,0.0,0.0
374,2020,28,Northeast,153,76.2,66.7,33.3,1,26.8,6.660714285714286,22.3,28.0,27.0,18.0,4.0,4.0,6.0,4.0,6.0,2.0,6.0,-1.0,-1.0
375,2020,29,Northeast,153,226.0,48.5,34.2,1,27.0,6.707142857142857,22.6,36.0,34.0,19.0,5.0,8.0,4.0,7.0,3.0,1.0,-1.0,1.0,2.0
376,2020,30,Northeast,153,197.6,46.3,34.1,1,27.4,7.107142857142857,22.8,28.0,26.0,16.0,6.0,-8.0,-16.0,-8.0,-15.0,-3.0,-4.0,1.0,0.0
377,2020,31,Northeast,153,209.0,47.6,33.3,1,27.1,6.764285714285714,22.4,30.0,28.0,16.0,5.0,2.0,10.0,2.0,10.0,0.0,3.0,-1.0,-2.0
378,2020,32,Northeast,1885,8.2,44.4,34.9,1,28.8,7.45,23.0,24.0,22.0,15.0,4.0,-6.0,-8.0,-6.0,-8.0,-1.0,-1.0,-1.0,0.0
379,2020,33,Northeast,153,212.2,50.0,34.2,1,27.7,6.953571428571428,22.4,21.0,20.0,15.0,4.0,-3.0,3.0,-2.0,4.0,0.0,1.0,0.0,1.0
380,2020,34,Northeast,153,235.8,49.6,33.8,1,26.9,6.128571428571428,22.4,20.0,19.0,12.0,3.0,-1.0,2.0,-1.0,1.0,-3.0,-3.0,-1.0,-1.0
381,2020,35,Northeast,153,58.199999999999996,42.6,33.4,1,27.4,6.792857142857144,22.7,17.0,16.0,13.0,4.0,-3.0,-2.0,-3.0,-2.0,1.0,4.0,1.0,2.0
382,2020,36,Northeast,153,250.2,65.6,33.3,1,26.9,6.089285714285714,22.9,14.0,13.0,10.0,3.0,-3.0,0.0,-3.0,0.0,-3.0,-4.0,-1.0,-2.0
383,2020,37,Northeast,153,175.6,68.7,33.2,1,26.7,6.589285714285714,22.0,12.0,12.0,11.0,3.0,-2.0,1.0,-1.0,2.0,1.0,4.0,0.0,1.0
384,2020,38,Northeast,1133,167.4,83.9,34.0,1,27.3,6.828571428571428,21.0,12.0,11.0,8.0,2.0,0.0,2.0,-1.0,0.0,-3.0,-4.0,-1.0,-1.0
385,2020,39,Northeast,153,251.4,44.4,34.1,1,27.1,5.965,22.7,11.0,10.0,9.0,4.0,-1.0,-1.0,-1.0,0.0,1.0,4.0,2.0,3.0
386,2020,40,Northeast,153,93.3,40.7,33.3,1,27.6,5.6952380952380945,23.0,9.0,8.0,10.0,3.0,-2.0,-1.0,-2.0,-1.0,1.0,0.0,-1.0,-3.0
387,2020,41,Northeast,153,60.2,50.0,34.8,1,28.0,6.2714285714285705,23.2,10.0,10.0,10.0,3.0,1.0,3.0,2.0,4.0,0.0,-1.0,0.0,1.0
388,2020,42,Northeast,153,63.0,46.3,34.1,1,28.6,6.828571428571429,23.7,8.0,9.0,8.0,3.0,-2.0,-3.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0
389,2020,43,Northeast,153,72.6,44.4,34.5,1,28.1,5.233333333333333,22.4,7.0,7.0,10.0,2.0,-1.0,1.0,-2.0,-1.0,2.0,4.0,-1.0,-1.0
390,2020,44,Northeast,153,116.80000000000001,42.6,34.4,1,28.0,5.115,23.9,6.0,6.0,6.0,1.0,-1.0,0.0,-1.0,1.0,-4.0,-6.0,-1.0,0.0
391,2020,45,Northeast,331,161.8,52.6,33.9,1,26.9,4.01,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
