,yr,week,region,no_cases,total_daily_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff
173,2016,37,East,195,185.4,61.6,32.9,1,28.2,9.47857142857143,22.4,8.0,8.0,16.0,6.0,-1.0,2.0,-2.0,-1.0,-9.0,18.0,-2.0,18.0
174,2016,38,East,163,48.3,69.8,33.6,1,28.5,9.323076923076924,23.9,6.0,5.0,10.0,3.0,-2.0,-1.0,-3.0,-1.0,-6.0,3.0,-3.0,-1.0
175,2016,39,East,90,12.4,47.9,34.4,1,28.8,8.221428571428572,24.3,7.0,6.0,6.0,2.0,1.0,3.0,1.0,4.0,-4.0,2.0,-1.0,2.0
176,2016,40,East,97,148.6,51.1,32.9,1,28.1,8.22857142857143,21.6,10.0,7.0,10.0,3.0,3.0,2.0,1.0,0.0,4.0,8.0,1.0,2.0
177,2016,41,East,65,25.0,50.4,34.6,1,29.5,9.778571428571428,23.9,5.0,5.0,7.0,2.0,-5.0,-8.0,-2.0,-3.0,-3.0,-7.0,-1.0,-2.0
178,2016,42,East,56,59.199999999999996,65.5,32.9,1,28.8,8.6,22.7,5.0,5.0,8.0,2.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,1.0
179,2016,43,East,34,115.4,59.4,32.4,1,27.2,6.878571428571428,23.3,5.0,4.0,7.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0
180,2016,44,East,25,109.4,65.2,33.0,1,27.8,7.292857142857143,23.6,4.0,3.0,5.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,1.0
181,2016,45,East,27,123.4,43.6,32.6,1,27.6,6.492857142857143,23.3,3.0,3.0,8.0,1.0,-1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0
182,2016,46,East,10,215.39999999999998,65.9,31.7,1,27.4,6.25,22.7,5.0,4.0,6.0,2.0,2.0,3.0,1.0,1.0,-2.0,-5.0,1.0,1.0
183,2016,47,East,11,28.8,50.4,32.2,1,27.8,7.992857142857142,24.9,4.0,3.0,7.0,2.0,-1.0,-3.0,-1.0,-2.0,1.0,3.0,0.0,-1.0
184,2016,48,East,8,54.8,37.4,32.9,1,27.5,7.021428571428571,24.3,3.0,2.0,5.0,2.0,-1.0,0.0,-1.0,0.0,-2.0,-3.0,0.0,0.0
185,2016,49,East,11,132.2,47.2,33.1,1,27.8,7.064285714285715,23.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,-1.0,-1.0
186,2016,50,East,5,61.6,47.2,33.6,1,28.1,7.6571428571428575,23.4,2.0,2.0,5.0,1.0,-2.0,-3.0,-1.0,-2.0,-2.0,-4.0,0.0,1.0
187,2016,51,East,2,257.2,47.2,33.4,1,27.6,8.035714285714286,23.3,4.0,4.0,6.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0
188,2016,52,East,4,11.2,40.0,32.0,1,26.9,8.049999999999999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2016,53,East,140,94.4,58.7,29.8,1,26.4,7.483333333333333,22.9,16.0,14.0,8.0,2.0,5.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0
190,2017,1,East,3,13.399999999999999,41.8,33.7,1,27.8,7.542857142857143,23.5,4.0,4.0,4.0,1.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0
191,2017,2,East,10,62.0,48.2,32.6,1,27.7,8.028571428571428,21.8,4.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
192,2017,3,East,13,139.8,38.5,32.0,1,27.0,8.028571428571428,23.5,4.0,3.0,6.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
193,2017,4,East,15,156.4,62.3,30.8,1,26.3,9.171428571428573,23.0,5.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
194,2017,5,East,23,136.79999999999998,40.7,32.4,1,27.1,8.307142857142857,24.2,5.0,4.0,6.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-2.0,0.0,0.0
195,2017,6,East,19,100.0,58.3,32.7,1,27.1,10.642857142857142,23.5,3.0,2.0,6.0,3.0,-2.0,-2.0,-2.0,-3.0,0.0,1.0,2.0,2.0
196,2017,7,East,23,33.8,50.0,31.1,1,27.0,14.042857142857143,22.6,4.0,3.0,7.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,-1.0,-3.0
197,2017,8,East,22,92.6,45.0,31.6,1,27.3,9.285714285714286,23.6,4.0,4.0,5.0,2.0,0.0,-1.0,1.0,0.0,-2.0,-3.0,0.0,1.0
198,2017,9,East,11,119.39999999999999,45.7,30.9,1,26.8,10.785714285714286,22.9,4.0,3.0,6.0,1.0,0.0,0.0,-1.0,-2.0,1.0,3.0,-1.0,-1.0
199,2017,10,East,9,6.8,44.6,31.6,1,27.4,10.207142857142857,24.5,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,-1.0,-2.0,1.0,2.0
200,2017,11,East,5,9.0,38.2,33.3,1,27.9,9.071428571428571,24.5,4.0,3.0,7.0,2.0,-1.0,-2.0,-1.0,-2.0,2.0,3.0,0.0,-1.0
201,2017,12,East,140,45.599999999999994,37.4,33.3,1,28.2,8.178571428571429,24.1,3.0,3.0,7.0,3.0,-1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0
202,2017,13,East,140,156.2,64.1,32.5,1,27.2,6.585714285714286,23.6,7.0,5.0,8.0,3.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,-1.0
203,2017,14,East,5,97.4,45.0,34.4,1,28.2,7.507142857142857,22.9,4.0,2.0,7.0,1.0,-3.0,-7.0,-3.0,-5.0,-1.0,-2.0,-2.0,-2.0
204,2017,15,East,9,47.8,43.9,32.5,1,28.1,7.692857142857143,23.1,4.0,3.0,8.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0
205,2017,16,East,9,112.6,72.0,32.9,1,28.3,7.078571428571428,23.6,4.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,-2.0,-3.0,0.0,-1.0
206,2017,17,East,7,147.2,41.0,32.7,1,27.8,7.485714285714286,22.8,5.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
207,2017,18,East,140,31.6,56.5,31.9,1,28.7,7.864285714285714,24.8,4.0,5.0,8.0,1.0,-1.0,-2.0,0.0,-1.0,2.0,2.0,-1.0,-1.0
208,2017,19,East,140,28.4,38.9,32.4,1,28.7,9.842857142857143,24.9,4.0,4.0,8.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-2.0,0.0,1.0
209,2017,20,East,6,95.6,64.4,32.5,1,29.2,11.907142857142857,24.1,5.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0
210,2017,21,East,6,96.6,57.2,32.7,1,28.4,10.521428571428572,23.6,6.0,5.0,7.0,2.0,1.0,0.0,0.0,-1.0,1.0,3.0,1.0,1.0
211,2017,22,East,10,165.39999999999998,48.2,32.8,1,28.9,10.835714285714285,23.6,4.0,4.0,5.0,2.0,-2.0,-3.0,-1.0,-1.0,-2.0,-3.0,0.0,-1.0
212,2017,23,East,15,0.2,32.4,32.7,1,29.5,12.314285714285715,25.8,4.0,4.0,7.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,-1.0,-1.0
213,2017,24,East,1,30.0,52.6,33.0,1,28.8,9.828571428571427,24.1,3.0,3.0,5.0,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-4.0,0.0,1.0
214,2017,25,East,4,108.4,68.0,32.3,1,28.2,8.857142857142858,22.2,4.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0
215,2017,26,East,8,26.0,46.8,32.0,1,28.2,8.885714285714286,24.1,5.0,4.0,7.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0
216,2017,27,East,5,78.6,51.1,31.6,1,28.0,10.642857142857142,23.5,5.0,5.0,5.0,1.0,0.0,-1.0,1.0,1.0,-2.0,-3.0,-2.0,-3.0
217,2017,28,East,7,58.4,55.8,31.8,1,27.5,11.335714285714285,23.7,5.0,5.0,7.0,1.0,0.0,0.0,0.0,-1.0,2.0,4.0,0.0,2.0
218,2017,29,East,11,0.0,37.1,32.0,0,28.9,13.314285714285715,26.2,4.0,4.0,6.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,0.0,0.0
219,2017,30,East,17,8.4,55.4,32.3,1,29.2,14.828571428571427,24.9,3.0,3.0,6.0,2.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0
220,2017,31,East,18,4.4,44.3,33.0,1,29.3,16.12142857142857,26.8,3.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
221,2017,32,East,9,29.2,44.6,31.5,1,27.8,10.235714285714286,24.3,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0
222,2017,33,East,13,117.39999999999999,47.9,32.0,1,28.0,11.564285714285715,23.7,4.0,4.0,6.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,2.0
223,2017,34,East,20,9.2,44.6,32.0,1,28.4,13.142857142857142,24.5,3.0,2.0,7.0,1.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,-1.0,-2.0
224,2017,35,East,15,7.4,45.7,32.2,1,28.4,12.607142857142858,25.4,3.0,3.0,6.0,2.0,0.0,1.0,1.0,3.0,-1.0,-2.0,1.0,2.0
225,2017,36,East,17,87.8,50.4,31.8,1,28.1,9.25,24.4,4.0,3.0,6.0,2.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0
226,2017,37,East,4,67.0,69.1,32.4,1,28.4,10.178571428571429,22.3,5.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0
227,2017,38,East,2,85.2,52.9,32.1,1,27.8,10.207142857142857,23.7,4.0,4.0,6.0,3.0,-1.0,-2.0,1.0,1.0,-1.0,-2.0,2.0,3.0
228,2017,39,East,8,31.0,50.8,31.9,1,28.0,8.342857142857143,23.8,4.0,3.0,7.0,2.0,0.0,1.0,-1.0,-2.0,1.0,2.0,-1.0,-3.0
229,2017,40,East,1,58.0,38.2,33.2,1,27.7,8.264285714285714,24.2,4.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,-1.0,-2.0,0.0,1.0
230,2017,41,East,6,88.4,55.1,32.7,1,28.2,9.571428571428571,23.5,5.0,6.0,6.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0
231,2017,42,East,16,1.6,38.5,34.6,1,29.2,9.257142857142856,26.2,4.0,4.0,6.0,2.0,-1.0,-2.0,-2.0,-5.0,0.0,0.0,0.0,0.0
232,2017,43,East,22,49.199999999999996,44.6,33.8,1,27.8,7.507142857142857,23.7,4.0,5.0,5.0,1.0,0.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0
233,2017,44,East,31,21.400000000000002,52.9,31.8,1,27.6,8.828571428571427,23.5,4.0,4.0,6.0,2.0,0.0,0.0,-1.0,-2.0,1.0,2.0,1.0,2.0
234,2017,45,East,36,280.6,50.4,31.5,1,26.9,7.828571428571428,23.1,4.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.0,-2.0
235,2017,46,East,38,230.6,54.4,32.5,1,27.6,8.385714285714286,23.1,4.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,-2.0,-4.0,1.0,2.0
236,2017,47,East,51,86.39999999999999,47.2,32.3,1,27.3,8.135714285714286,23.1,3.0,4.0,6.0,2.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0
237,2017,48,East,53,30.2,44.6,33.5,1,27.9,9.942857142857141,24.6,5.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,-1.0,-1.0,0.0,0.0
238,2017,49,East,53,103.6,45.0,32.2,1,27.5,8.464285714285714,23.4,5.0,5.0,4.0,2.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0
239,2017,50,East,140,273.6,52.2,32.2,1,27.2,8.857142857142858,23.2,3.0,2.0,4.0,2.0,-2.0,-2.0,-3.0,-3.0,0.0,1.0,0.0,0.0
240,2017,51,East,62,111.6,52.2,32.4,1,27.4,11.6,23.5,3.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,-2.0,-2.0
241,2017,52,East,11,234.6,53.3,31.2,1,26.9,9.65625,23.3,5.0,5.0,6.0,2.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0
242,2017,52,East,11,234.6,53.3,31.2,1,26.9,9.65625,23.3,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,-1.0,-3.0,2.0,4.0
243,2018,1,East,130,137.0,40.7,32.0,1,26.5,8.63125,23.6,4.0,4.0,6.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,-1.0,-3.0
244,2018,2,East,16,257.8,54.4,31.4,1,24.8,9.985714285714286,21.3,4.0,3.0,5.0,2.0,0.0,0.0,-1.0,-2.0,-1.0,-2.0,1.0,2.0
245,2018,3,East,7,32.0,45.0,32.1,1,26.8,9.664285714285715,22.4,5.0,6.0,7.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,-1.0,-2.0
246,2018,4,East,12,83.19999999999999,47.9,32.7,1,27.0,8.071428571428571,23.6,3.0,2.0,4.0,1.0,-2.0,-3.0,-4.0,-7.0,-3.0,-5.0,0.0,1.0
247,2018,5,East,11,103.6,62.3,33.2,1,27.2,12.221428571428572,21.8,3.0,3.0,5.0,1.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0
248,2018,6,East,26,0.0,50.4,30.8,0,26.7,14.564285714285715,23.5,5.0,3.0,5.0,1.0,2.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0
249,2018,7,East,38,1.2,53.3,32.2,1,27.3,12.642857142857142,24.1,4.0,3.0,7.0,2.0,-1.0,-3.0,0.0,0.0,2.0,2.0,1.0,1.0
250,2018,8,East,18,2.8,46.1,33.3,1,27.7,12.264285714285714,24.6,3.0,3.0,7.0,1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0
251,2018,9,East,140,3.4000000000000004,46.4,33.9,1,28.1,11.735714285714286,25.1,3.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
252,2018,10,East,140,32.199999999999996,48.6,33.4,1,27.9,12.207142857142857,23.9,4.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0
253,2018,11,East,8,2.2,47.2,34.2,1,28.5,11.785714285714286,25.2,4.0,4.0,5.0,1.0,0.0,-1.0,1.0,1.0,-3.0,-4.0,-1.0,-1.0
254,2018,12,East,17,8.4,44.6,34.0,1,28.4,11.007142857142856,24.8,3.0,3.0,8.0,2.0,-1.0,-1.0,-1.0,-2.0,3.0,6.0,1.0,2.0
255,2018,13,East,19,24.0,55.8,33.7,1,27.4,8.935714285714287,23.6,4.0,3.0,9.0,2.0,1.0,2.0,0.0,1.0,1.0,-2.0,0.0,-1.0
256,2018,14,East,21,10.6,50.4,33.8,1,28.6,11.335714285714285,25.5,3.0,2.0,8.0,3.0,-1.0,-2.0,-1.0,-1.0,-1.0,-2.0,1.0,1.0
257,2018,15,East,31,41.0,39.2,34.4,1,28.9,10.62142857142857,24.6,2.0,2.0,7.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-2.0,-3.0
258,2018,16,East,7,3.4000000000000004,43.6,34.3,1,28.3,9.15,25.5,2.0,3.0,8.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0
259,2018,17,East,23,55.4,46.8,35.0,1,28.6,8.614285714285714,22.6,6.0,6.0,7.0,2.0,4.0,4.0,3.0,2.0,-1.0,-2.0,-1.0,-3.0
260,2018,18,East,31,59.2,53.3,34.2,1,28.9,9.364285714285714,23.6,11.0,9.0,10.0,3.0,5.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0
261,2018,19,East,40,2.2,51.1,33.8,1,29.7,11.857142857142858,26.3,4.0,5.0,6.0,2.0,-7.0,-12.0,-4.0,-7.0,-4.0,-7.0,-1.0,-2.0
262,2018,20,East,46,20.8,37.4,34.0,1,28.6,7.964285714285714,24.6,7.0,7.0,8.0,2.0,3.0,10.0,2.0,6.0,2.0,6.0,0.0,1.0
263,2018,21,East,52,72.0,49.3,33.1,1,28.5,8.6,24.0,5.0,4.0,8.0,2.0,-2.0,-5.0,-3.0,-5.0,0.0,-2.0,0.0,0.0
264,2018,22,East,69,154.2,58.7,32.9,1,28.0,7.485714285714286,22.9,4.0,4.0,9.0,2.0,-1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
265,2018,23,East,74,6.199999999999999,45.4,33.4,1,29.8,10.428571428571429,24.2,5.0,4.0,7.0,1.0,1.0,2.0,0.0,0.0,-2.0,-3.0,-1.0,-1.0
266,2018,24,East,81,26.2,49.7,33.1,1,29.2,10.428571428571429,23.6,4.0,4.0,7.0,2.0,-1.0,-2.0,0.0,0.0,0.0,2.0,1.0,2.0
267,2018,25,East,19,53.6,47.2,32.2,1,28.0,9.9,23.6,5.0,4.0,9.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,-1.0
268,2018,26,East,2,85.8,46.4,31.5,1,27.3,9.078571428571427,23.0,4.0,3.0,7.0,3.0,-1.0,-2.0,-1.0,-1.0,-2.0,-4.0,1.0,1.0
269,2018,27,East,8,88.0,46.4,31.7,1,28.3,11.035714285714286,22.6,3.0,5.0,7.0,2.0,-1.0,0.0,2.0,3.0,0.0,2.0,-1.0,-2.0
270,2018,28,East,12,72.8,51.1,32.3,1,28.3,11.4,21.9,3.0,3.0,7.0,2.0,0.0,1.0,-2.0,-4.0,0.0,0.0,0.0,1.0
271,2018,29,East,140,39.8,43.6,31.9,1,28.8,12.028571428571428,23.5,4.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,-2.0,-2.0,0.0,0.0
272,2018,30,East,140,5.6000000000000005,41.0,33.0,1,29.0,11.700000000000001,24.9,5.0,2.0,9.0,1.0,1.0,0.0,-2.0,-3.0,4.0,6.0,-1.0,-1.0
273,2018,31,East,4,86.0,43.9,32.4,1,27.9,11.435714285714285,24.0,4.0,4.0,6.0,2.0,-1.0,-2.0,2.0,4.0,-3.0,-7.0,1.0,2.0
274,2018,32,East,4,12.399999999999999,53.6,33.0,1,28.6,10.978571428571428,21.9,3.0,4.0,6.0,2.0,-1.0,0.0,0.0,-2.0,0.0,3.0,0.0,-1.0
275,2018,33,East,10,25.4,49.7,33.0,1,29.2,14.292857142857143,24.9,4.0,3.0,6.0,1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
276,2018,34,East,4,111.2,56.5,33.2,1,28.3,10.157142857142857,22.5,3.0,3.0,6.0,2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,1.0,2.0
277,2018,35,East,11,36.0,52.6,32.7,1,28.2,9.421428571428573,21.4,4.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0
278,2018,36,East,5,189.0,58.7,31.9,1,27.4,8.3,21.8,3.0,3.0,5.0,2.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.0
279,2018,37,East,140,7.6,47.5,32.0,1,28.2,10.414285714285715,24.8,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,-1.0,-1.0
280,2018,38,East,2,60.8,51.5,32.5,1,27.7,9.128571428571428,22.7,4.0,4.0,6.0,2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,2.0
281,2018,39,East,140,0.0,45.4,33.0,0,29.1,12.12857142857143,26.1,3.0,3.0,6.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0
282,2018,40,East,2,20.6,48.2,34.5,1,29.1,12.042857142857143,23.7,3.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,2.0
283,2018,41,East,140,226.6,45.7,32.5,1,26.7,8.0,22.5,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,-2.0
284,2018,42,East,2,37.599999999999994,50.4,33.3,1,28.1,8.95,23.4,3.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0
285,2018,43,East,6,90.19999999999999,43.9,32.8,1,27.9,8.428571428571429,24.4,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-2.0
286,2018,44,East,9,29.599999999999998,43.6,32.9,1,27.6,9.1,24.5,4.0,4.0,6.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0
287,2018,45,East,14,83.0,38.5,32.7,1,27.5,8.357142857142858,23.6,4.0,3.0,9.0,2.0,0.0,0.0,-1.0,-2.0,3.0,3.0,1.0,1.0
288,2018,46,East,13,93.6,68.0,32.5,1,27.4,7.928571428571429,22.4,4.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,-2.0,-5.0,0.0,-1.0
289,2018,47,East,16,98.4,48.2,33.4,1,27.5,8.061538461538461,22.8,5.0,6.0,10.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,0.0,0.0
290,2018,48,East,31,91.0,49.7,32.0,1,27.5,9.85,23.9,6.0,5.0,7.0,1.0,1.0,0.0,-1.0,-4.0,-3.0,-6.0,-1.0,-1.0
291,2018,49,East,51,33.6,39.2,32.3,1,27.6,8.85,24.4,5.0,4.0,8.0,3.0,-1.0,-2.0,-1.0,0.0,1.0,4.0,2.0,3.0
292,2018,50,East,53,110.80000000000001,45.7,31.9,1,27.0,9.421428571428573,23.4,6.0,5.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,-1.0,-1.0,-3.0
293,2018,51,East,60,79.6,55.8,32.7,1,27.8,10.421428571428573,23.6,5.0,4.0,5.0,2.0,-1.0,-2.0,-1.0,-2.0,-3.0,-3.0,0.0,1.0
294,2018,52,East,63,33.599999999999994,45.7,33.8,1,28.4,9.964285714285714,24.1,5.0,4.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
295,2019,1,East,140,3.2,58.3,33.4,1,28.7,13.05,25.1,8.0,7.0,6.0,1.0,3.0,3.0,3.0,3.0,0.0,-1.0,-1.0,-1.0
296,2019,2,East,156,22.799999999999997,50.0,32.6,1,28.4,14.842857142857143,24.7,8.0,7.0,7.0,1.0,0.0,-3.0,0.0,-3.0,1.0,1.0,0.0,1.0
297,2019,3,East,226,94.80000000000001,54.4,32.6,1,27.6,12.742857142857144,23.4,8.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
298,2019,4,East,285,3.0,57.2,31.9,1,27.8,16.25,25.0,6.0,5.0,7.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,1.0,1.0
299,2019,5,East,340,2.4,53.6,32.9,1,27.9,16.178571428571427,25.2,8.0,7.0,6.0,2.0,2.0,4.0,2.0,4.0,-1.0,-2.0,0.0,-1.0
300,2019,6,East,140,0.0,52.2,34.1,0,28.4,15.214285714285714,24.7,10.0,10.0,7.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-1.0,-1.0
301,2019,7,East,140,16.0,54.0,33.6,1,28.2,16.285714285714285,23.0,8.0,7.0,9.0,3.0,-2.0,-4.0,-3.0,-6.0,2.0,1.0,2.0,3.0
302,2019,8,East,140,25.8,54.0,33.5,1,28.1,13.857142857142858,21.9,6.0,5.0,7.0,3.0,-2.0,0.0,-2.0,1.0,-2.0,-4.0,0.0,-2.0
303,2019,9,East,140,0.2,62.3,33.6,1,28.4,16.207142857142856,24.7,6.0,6.0,9.0,3.0,0.0,2.0,1.0,3.0,2.0,4.0,0.0,0.0
304,2019,10,East,140,0.0,43.6,34.7,0,28.7,13.271428571428572,24.6,5.0,4.0,8.0,3.0,-1.0,-1.0,-2.0,-3.0,-1.0,-3.0,0.0,0.0
305,2019,11,East,140,43.6,50.0,34.8,1,28.6,13.085714285714287,22.3,6.0,6.0,6.0,2.0,1.0,2.0,2.0,4.0,-2.0,-1.0,-1.0,-1.0
306,2019,12,East,140,46.4,44.6,34.5,1,28.7,12.728571428571428,23.1,5.0,4.0,6.0,2.0,-1.0,-2.0,-2.0,-4.0,0.0,2.0,0.0,1.0
307,2019,13,East,140,46.6,45.0,34.5,1,28.6,11.821428571428571,22.9,4.0,4.0,7.0,2.0,-1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
308,2019,14,East,31,136.6,50.8,33.7,1,28.1,11.478571428571428,22.7,7.0,6.0,8.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
309,2019,15,East,26,42.6,46.4,33.4,1,28.6,10.514285714285714,23.6,6.0,6.0,9.0,2.0,-1.0,-4.0,0.0,-2.0,1.0,0.0,0.0,0.0
310,2019,16,East,38,24.4,43.9,34.5,1,29.2,11.142857142857142,25.0,6.0,6.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
311,2019,17,East,44,170.0,48.2,34.5,1,28.3,8.642857142857142,21.5,6.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,-2.0,-3.0,-1.0,-1.0
312,2019,18,East,42,25.0,41.8,34.3,1,29.2,9.685714285714285,25.3,8.0,7.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0
313,2019,19,East,82,99.8,74.5,34.7,1,29.4,9.285714285714286,20.8,7.0,6.0,10.0,2.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
314,2019,20,East,132,54.199999999999996,48.6,33.1,1,29.1,9.271428571428572,22.8,7.0,7.0,9.0,2.0,0.0,1.0,1.0,2.0,-1.0,-1.0,0.0,1.0
315,2019,21,East,234,7.0,54.0,33.5,1,29.3,9.914285714285715,26.1,12.0,11.0,9.0,3.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0
316,2019,22,East,238,69.6,52.6,33.0,1,29.1,11.571428571428571,24.8,9.0,8.0,9.0,3.0,-3.0,-8.0,-3.0,-7.0,0.0,0.0,0.0,-1.0
317,2019,23,East,319,186.9,52.6,32.6,1,27.7,10.328571428571427,23.6,10.0,9.0,11.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,-1.0,-1.0
318,2019,24,East,356,61.4,51.8,33.0,1,28.9,12.178571428571429,23.4,15.0,14.0,9.0,3.0,5.0,4.0,5.0,4.0,-2.0,-4.0,1.0,2.0
319,2019,25,East,424,161.8,57.6,32.4,1,28.0,10.521428571428572,23.3,16.0,15.0,10.0,3.0,1.0,-4.0,1.0,-4.0,1.0,3.0,0.0,-1.0
320,2019,26,East,423,32.4,64.8,32.5,1,28.9,15.049999999999999,23.9,14.0,13.0,9.0,3.0,-2.0,-3.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0
321,2019,27,East,510,1.8,57.6,33.2,1,29.3,14.930769230769231,26.5,15.0,14.0,9.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,-1.0,-1.0
322,2019,28,East,603,21.2,53.0,37.5,1,28.9,16.271428571428572,22.8,18.0,16.0,10.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
