,year,week,cluster_sn,no_cases,latitude,longitude,point,pln_area_n,region_n,pln_total_cases,reg_total_cases,total_cases,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,humidity,hdb_1_and_2_room_flats_hse,hdb_3_room_flats_hse,hdb_4_room_flats_hse,hdb_5_room_and_executive_flats_hse,condominiums_and_other_apartments_hse,landed_properties_hse,others_hse,total_hdb_hse,hdb_1_and_2_room_flats_pop,hdb_3_room_flats_pop,hdb_4_room_flats_pop,hdb_5_room_and_executive_flats_pop,condominiums_and_other_apartments_pop,landed_properties_pop,others_pop,total_hdb_pop,total_pop,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff,date
1,2013,21,2.0,81.0,1.436128538888889,103.83915970833333,POINT (103.83915970833333 1.436128538888889),YISHUN,NORTH REGION,81.0,84.0,596.0,8.783333333333333,,,,38.5,34.5,1,27.40833333333333,4.683333333333333,23.7,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,33.0,30.0,10.0,2.0,,,,,,,,,2013-05-26
41,2013,21,42.0,3.0,1.4324579000000002,103.7950277,POINT (103.79502769999999 1.4324579000000002),WOODLANDS,NORTH REGION,3.0,84.0,596.0,8.783333333333333,,,,38.5,34.5,1,27.40833333333333,4.683333333333333,23.7,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,33.0,30.0,10.0,2.0,,,,,,,,,2013-05-26
43,2013,22,2.0,81.0,1.436128538888889,103.83915970833333,POINT (103.83915970833333 1.436128538888889),YISHUN,NORTH REGION,81.0,85.0,612.0,11.676190476190476,,,,56.5,35.4,1,27.688235294117646,5.619047619047619,22.9,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,29.0,28.0,9.0,3.0,-4.0,,-2.0,,-1.0,,1.0,,2013-06-02
74,2013,22,33.0,4.0,1.432226233333333,103.79482646666668,POINT (103.79482646666668 1.4322262333333333),WOODLANDS,NORTH REGION,4.0,85.0,612.0,11.676190476190476,,,,56.5,35.4,1,27.688235294117646,5.619047619047619,22.9,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,29.0,28.0,9.0,3.0,-4.0,,-2.0,,-1.0,,1.0,,2013-06-02
86,2013,24,2.0,96.0,1.4361670097560977,103.8390365097561,POINT (103.8390365097561 1.4361670097560977),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
103,2013,24,19.0,14.0,1.4296228285714283,103.84194755714286,POINT (103.84194755714286 1.4296228285714285),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
108,2013,24,24.0,9.0,1.4313325,103.83693425,POINT (103.83693425 1.4313325),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
124,2013,24,40.0,4.0,1.440735275,103.791388,POINT (103.791388 1.440735275),WOODLANDS,NORTH REGION,4.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
133,2013,24,49.0,3.0,1.4295035,103.8448142,POINT (103.8448142 1.4295035),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
142,2013,24,58.0,2.0,1.4252539,103.8338427,POINT (103.83384269999999 1.4252539),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
143,2013,24,59.0,2.0,1.434469,103.83097365,POINT (103.83097365 1.434469),YISHUN,NORTH REGION,126.0,130.0,1039.0,0.6904761904761905,,,,51.8,34.3,1,29.271428571428572,8.757142857142858,24.5,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,42.0,39.0,14.0,2.0,-14.0,-41.0,-13.0,-37.0,-4.0,-13.0,-2.0,-3.0,2013-06-16
146,2013,25,3.0,102.0,1.4361670097560977,103.8390365097561,POINT (103.8390365097561 1.4361670097560977),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
157,2013,25,14.0,19.0,1.4297036,103.84182122,POINT (103.84182122 1.4297036),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
165,2013,25,22.0,10.0,1.4313325,103.83693425,POINT (103.83693425 1.4313325),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
172,2013,25,29.0,7.0,1.43030974,103.84166504,POINT (103.84166504 1.43030974),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
190,2013,25,47.0,4.0,1.4254175,103.83402475,POINT (103.83402475 1.4254175),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
200,2013,25,57.0,3.0,1.4278347333333334,103.82745226666668,POINT (103.82745226666667 1.4278347333333334),YISHUN,NORTH REGION,145.0,145.0,1105.0,0.0,,,,48.2,34.8,0,29.185714285714283,8.390476190476189,23.8,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,25.0,23.0,8.0,2.0,-17.0,-3.0,-16.0,-3.0,-6.0,-2.0,0.0,2.0,2013-06-23
206,2013,26,3.0,109.0,1.436220588095238,103.83899323571428,POINT (103.83899323571428 1.4362205880952381),YISHUN,NORTH REGION,156.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
215,2013,26,12.0,28.0,1.4299325928571427,103.84171545,POINT (103.84171545000001 1.4299325928571427),YISHUN,NORTH REGION,156.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
229,2013,26,26.0,9.0,1.43030974,103.84166504,POINT (103.84166504 1.43030974),YISHUN,NORTH REGION,156.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
234,2013,26,31.0,8.0,1.4404664,103.791522,POINT (103.791522 1.4404664),WOODLANDS,NORTH REGION,18.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
239,2013,26,36.0,7.0,1.4254312,103.83410158,POINT (103.83410158 1.4254312),YISHUN,NORTH REGION,156.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
248,2013,26,45.0,5.0,1.432106,103.7851165,POINT (103.7851165 1.432106),WOODLANDS,NORTH REGION,18.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
249,2013,26,46.0,5.0,1.4278042333333332,103.77453323333334,POINT (103.77453323333334 1.4278042333333332),WOODLANDS,NORTH REGION,18.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
261,2013,26,58.0,3.0,1.4278347333333334,103.82745226666668,POINT (103.82745226666667 1.4278347333333334),YISHUN,NORTH REGION,156.0,174.0,1283.0,2.5095238095238095,,,,63.0,34.9,1,28.30952380952381,6.619047619047619,23.4,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,26.0,24.0,9.0,3.0,1.0,18.0,1.0,17.0,1.0,7.0,1.0,1.0,2013-06-30
267,2013,27,3.0,120.0,1.4363278441860463,103.8389898372093,POINT (103.8389898372093 1.4363278441860465),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
274,2013,27,10.0,39.0,1.430188088888889,103.84173278333331,POINT (103.84173278333333 1.430188088888889),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
281,2013,27,17.0,19.0,1.42901708,103.84358512,POINT (103.84358511999999 1.42901708),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
292,2013,27,28.0,12.0,1.427036566666667,103.8427729,POINT (103.8427729 1.4270365666666667),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
299,2013,27,35.0,9.0,1.4254312,103.83410158,POINT (103.83410158 1.4254312),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
303,2013,27,39.0,8.0,1.4313287499999998,103.83692456666668,POINT (103.83692456666667 1.4313287499999998),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
311,2013,27,47.0,6.0,1.43455548,103.8303994,POINT (103.83039939999999 1.43455548),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
316,2013,27,52.0,5.0,1.4148694750000002,103.83392475,POINT (103.83392475 1.4148694750000002),YISHUN,NORTH REGION,218.0,218.0,1490.0,0.5047619047619047,,,,47.9,33.6,1,27.73333333333333,7.347619047619048,23.2,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,18.0,17.0,8.0,1.0,-8.0,-9.0,-7.0,-8.0,-1.0,-2.0,-2.0,-3.0,2013-07-07
344,2013,28,3.0,123.0,1.4362875931818182,103.83906870909092,POINT (103.83906870909091 1.4362875931818182),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
351,2013,28,10.0,40.0,1.430188088888889,103.84173278333331,POINT (103.84173278333333 1.430188088888889),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
358,2013,28,17.0,20.0,1.42901708,103.84358512,POINT (103.84358511999999 1.42901708),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
368,2013,28,27.0,12.0,1.427036566666667,103.8427729,POINT (103.8427729 1.4270365666666667),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
372,2013,28,31.0,11.0,1.431395625,103.8372670125,POINT (103.8372670125 1.431395625),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
377,2013,28,36.0,10.0,1.4255086666666668,103.83383748333334,POINT (103.83383748333334 1.4255086666666668),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
391,2013,28,50.0,6.0,1.43455548,103.8303994,POINT (103.83039939999999 1.43455548),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
400,2013,28,59.0,5.0,1.4148694750000002,103.83392475,POINT (103.83392475 1.4148694750000002),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
415,2013,28,74.0,3.0,1.4260166,103.8241043,POINT (103.8241043 1.4260166),MANDAI,NORTH REGION,3.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,0.0,0.0,0.0,0.0,186.9,142.1,12.6,0.0,0.0,0.0,0.0,0.0,1200.0,732.0,82.0,0.0,2020.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
420,2013,28,79.0,3.0,1.4436659,103.79892,POINT (103.79892 1.4436659),WOODLANDS,NORTH REGION,13.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
421,2013,28,80.0,3.0,1.433209,103.79192126666668,POINT (103.79192126666668 1.433209),WOODLANDS,NORTH REGION,13.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
422,2013,28,81.0,3.0,1.44175045,103.8051515,POINT (103.8051515 1.44175045),WOODLANDS,NORTH REGION,13.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
431,2013,28,90.0,2.0,1.4388434,103.77893045,POINT (103.77893045 1.4388434),WOODLANDS,NORTH REGION,13.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
437,2013,28,96.0,2.0,1.4400185,103.8028758,POINT (103.8028758 1.4400185),WOODLANDS,NORTH REGION,13.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,2514.0,6507.2,29788.4,27302.4,3352.4,116.4,30.799999999999997,66112.0,5512.0,18460.0,106908.0,106170.0,9626.0,588.0,954.0,237050.0,248218.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
438,2013,28,97.0,2.0,1.4168705,103.8309335,POINT (103.8309335 1.4168705),YISHUN,NORTH REGION,229.0,245.0,1601.0,7.266666666666667,,,,49.0,33.1,1,27.257142857142856,6.5285714285714285,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,16.0,16.0,8.0,3.0,-2.0,6.0,-1.0,6.0,0.0,1.0,2.0,4.0,2013-07-14
441,2013,29,3.0,127.0,1.4362988847826088,103.83904525869566,POINT (103.83904525869566 1.4362988847826088),YISHUN,NORTH REGION,229.0,234.0,1530.0,1.1952380952380952,,,,35.3,34.1,1,27.342857142857145,5.70952380952381,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,14.0,13.0,8.0,2.0,-2.0,0.0,-3.0,-2.0,0.0,0.0,-1.0,-3.0,2013-07-21
446,2013,29,8.0,44.0,1.430188088888889,103.84173278333331,POINT (103.84173278333333 1.430188088888889),YISHUN,NORTH REGION,229.0,234.0,1530.0,1.1952380952380952,,,,35.3,34.1,1,27.342857142857145,5.70952380952381,23.1,78.0087168758717,1425.1999999999998,13758.4,28100.0,11378.4,3065.2,1328.4,174.8,54602.0,2754.0,39728.0,96550.0,42672.0,7526.0,5162.0,890.0,181694.0,195266.0,14.0,13.0,8.0,2.0,-2.0,0.0,-3.0,-2.0,0.0,0.0,-1.0,-3.0,2013-07-21
