Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2019,4,1,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,2,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,3,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,4,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,5,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,6,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,7,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,8,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,9,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,10,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,11,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,12,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,13,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,14,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,15,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,16,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,17,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,18,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,19,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,20,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,21,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,22,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,23,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,24,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,25,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,26,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,27,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,28,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,29,—,—,—,—,—,—,—,—,—
Semakau Island,2019,4,30,—,—,—,—,—,—,—,—,—
