Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2019,9,1,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,2,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,3,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,4,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,5,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,6,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,7,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,8,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,9,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,10,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,11,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,12,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,13,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,14,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,15,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,16,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,17,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,18,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,19,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,20,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,21,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,22,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,23,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,24,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,25,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,26,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,27,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,28,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,29,—,—,—,—,—,—,—,—,—
Semakau Island,2019,9,30,—,—,—,—,—,—,—,—,—
